reviewer_1,reviewer_2,our_id,document_title,doi,document_link,authors,publication_year,abstract,database,open_access,new_doc_type,journal,conference,book,affiliation_country,content_area,research_question,data_collection_type,main_field,big_pic_notes,interesting_facts,keywords,keep,why_not_keep
4,1,Zakaria_2022_data_science,data science education programmes in middle eastern institutions: a survey study,10.1177/03400352221113362,https://doi.org/10.1177/03400352221113362,Zakaria M.S.,2022,"In response to the current trends in dealing with data in academia, various research institutions and commercial entities around the world are building new programmes to fill the gaps in workforce demand in specific disciplines, including data curation, big data, data management, data science and data analytics. Thus, the aim of the present study was to reveal the reality of data science education in the Middle East and to determine the opportunities and challenges for teaching data science in the region. Thirteen countries in the Middle East were offering 48 data science programmes at the time of the study. The results reveal that these data science programmes significantly use the words ‚Äòdata‚Äô and ‚Äòanalytics‚Äô in their names. With regard to the academic affiliations of the data science programmes, the study found that they are offered in a variety of schools, especially computer science, information technology and business. Moreover, the study found that computer science is the dominant trend in the programmes. Data science programmes have a significant overlap with other programmes, especially statistics and computer science, because of the interdisciplinary nature of this field. Data science schools in the Middle East differ in terms of their programme titles, programme descriptions, course catalogues, curriculum structures and course objectives. Broadly, this study may be useful for those who are seeking to establish a data science programme or to strengthen data science curricula at both the undergraduate and postgraduate levels.",Scopus,TRUE,article,International Federation of Library Associations and Institutions,NA,NA,Egypt,review of current state of data science education,TRUE,mixed,interdisciplinary,Collects data to study the current prevalence of data science degree programs in the Middle East.,NA,"Data science, data analytics, data science education, curriculum analysis, Middle East, Arabian Gulf countries",TRUE,NA
1,4,Dill_2021_integrated_modular,"an integrated, modular approach to data science education in microbiology",10.1371/journal.pcbi.1008661,https://doi.org/10.1371/journal.pcbi.1008661,"Dill-McFarland KA, K√∂nig SG, Mazel F, Oliver DC, McEwen LM, Hong KY, Hallam SJ.",2021,"We live in an increasingly data-driven world, where high-throughput sequencing and mass spectrometry platforms are transforming biology into an information science. This has shifted major challenges in biological research from data generation and processing to interpretation and knowledge translation. However, postsecondary training in bioinformatics, or more generally data science for life scientists, lags behind current demand. In particular, development of accessible, undergraduate data science curricula has the potential to improve research and learning outcomes as well as better prepare students in the life sciences to thrive in public and private sector careers. Here, we describe the Experiential Data science for Undergraduate Cross-Disciplinary Education (EDUCE) initiative, which aims to progressively build data science competency across several years of integrated practice. Through EDUCE, students complete data science modules integrated into required and elective courses augmented with coordinated cocurricular activities. The EDUCE initiative draws on a community of practice consisting of teaching assistants (TAs), postdocs, instructors, and research faculty from multiple disciplines to overcome several reported barriers to data science for life scientists, including instructor capacity, student prior knowledge, and relevance to discipline-specific problems. Preliminary survey results indicate that even a single module improves student self-reported interest and/or experience in bioinformatics and computer science. Thus, EDUCE provides a flexible and extensible active learning framework for integration of data science curriculum into undergraduate courses and programs across the life sciences.",pubmed,TRUE,unknown,PLOS Computational Biology,NA,NA,"Canada, Canada, Canada, Canada, Canada, Canada, Canada",program example,NA,quant,biology,"Discusses the development of the Experiential Data science for Undergraduate Cross-Disciplinary Education (EDUCE) initiative at UBC, aimed at increasing data competency in the life sciences.",NA,not specified,TRUE,NA
3,4,Hagen_2020_teaching_undergraduate,teaching undergraduate data science for information schools,10.3233/efi-200372,https://doi.org/10.3233/efi-200372,Hagen L.,2020,"Using the Conway model of data science education as a guide, this paper introduces a model for undergraduate data science education for information schools. The core idea of the suggested model is that data science programs in information schools are unique due to their particular substantive expertise, which includes data management, information behavior, and ethics. This paper also suggests that, to create a data science program within an information school, it may be useful to expand curriculums by adding programming, statistics, and machine learning requirements.",Scopus,TRUE,article,Education for Information,NA,NA,United States of America,program example,TRUE,no data,interdisciplinary,NA,Asks the question of how informations schools' data science programs differ from other other disciplines' approaches.,"data science, data science education, iSchools, information science, information
science education, Conway, data science curriculum",TRUE,NA
5,4,Bilgin_2022_work_integrated,work integrated learning in data science and a proposed assessment framework,10.52041/serj.v21i2.26,https://doi.org/10.52041/serj.v21i2.26,"Bilgin A.A.B., Powell A., Richards D.",2022,"Work integrated learning (WIL) has been the norm in disciplines such as medicine, teacher education and engineering; however, it has not been implemented until recently in statistics and not for every student in computer science education. There seems to be no literature on the use of WIL for data science education. With the changed focus of universities to making graduates ìjob readyî, university-industry collaboration widened to encompass learning and teaching. Undoubtedly authentic problems coming from industry created opportunities for students to practice their future profession before graduation. This shift in the curriculum, however, brought its challenges both for the students and their lecturers. In this paper, we present a case study and propose an assessment framework for data science WIL.",Scopus,TRUE,article,Statistics Education Research Journal,NA,NA,"Australia, Australia, Australia",program example,FALSE,qual,interdisciplinary,Provided a case study of work integrated learning for data science programs which wish to prioritize job-readiness for data scientists.,NA,"Statistics education research, Data science education, Work integrated learning, Authentic problem-based learning, Assessment framework",TRUE,NA
2,4,Diaz_2022_smart_education,smart education and future trends,NA,https://ijcopi.org/ojs/article/view/294,"Diaz-Parra, O; Fuentes-Penna, A; Barrera-Camara, RA; Trejo-Macotela, FR; Ramos-Fernandez, JC; Ruiz-Vanoye, JA; Zezzatti, AO; Rodriguez-Flores, J",2022,"Smart Education is the influence of diverse technologies (Combinatorial Optimization, Machine Learning, Big Data, data visualisation, Internet of Education Things, Learning analytics, and others) to enhance the quality of education. In other words, Smart Education is the process of optimally managing human, economic and technological resources from educational institutions and research centres. Smart Education is part of the Smart Society (a component of a Smart City). The Smart Education components are the Internet of Education Things (Wireless Sensor Networks, RFID Technology), management of the education physical, infrastructure, smart classroom, smart campus, smart learning, Learning analytics, Smart Analysis, data science, Education Impact, and Educational Policy. This paper is a guide for understanding Smart Education components by presenting a survey of the characteristics, taxonomy (Education-Hard problems and Education-Soft problems), smart education indicators, history and future trends.",web of science,TRUE,article,International Journal of Combinatorial Optimization Problems and Informatics,NA,NA,"Mexico, Mexico, Mexico, Mexico, Mexico, Mexico, Mexico, Mexico",NA,NA,NA,NA,NA,NA,"Smart Cities, Smart Education, Internet of Things, Sensors.",FALSE,not about data science education
4,5,Saltz_2017_exploring_how,exploring how different project management methodologies impact data science students,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058023852&partnerID=40&md5=95248678a298270f33b1e15a21cfe095,"Saltz J., Heckman R., Shamshurin I.",2017,"This paper reports on a controlled experiment comparing different approaches on how to guide students through a semester long data science project. Four different methodologies, ranging from a traditional ‚Äújust assign some intermediate milestones‚Äù to other more agile methodologies, are compared. The results of the experiment shows that the project methodology used in the classroom made a significant difference in student outcomes. Surprisingly, an Agile Kanban approach was found to be much more effective than an Agile Scrum methodology, which was not one of the leading ap-proaches.",Scopus,TRUE,conference paper,NA,European Conference on Information Systems,NA,"United States of America, United States of America, United States of America",class activity example,TRUE,mixed,nonspecific,"Has a specific research question about data science education projects, but is about graduate students.",NA,"Data Science Education, Big Data Education, Project Management, Agile Development",NA,NA
4,2,Banadaki_2022_enabling_data,enabling data science education in stem disciplines through supervised undergraduate research experiences,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138273525&partnerID=40&md5=4bcc15cec803e71371d05123abe0108f,Banadaki Y.,2022,"Data Science plays a vital role in sciences and engineering disciplines to discover meaningful information and predict the outcome of real-world problems. Despite the significance of this field and high demand, knowledge of how to effectively provide data science research experience to STEM students is scarce. This paper focuses on the role of data science and analytics education to improve the students' computing and analytical skills across a range of domain-specific problems. The paper studies four examples of data-intensive STEM projects for supervised undergraduate research experiences (SURE) in Mechanical Engineering, Biomedical science, Quantum Physics, and Cybersecurity. The developed projects include the applications of data science for improving additive manufacturing, automating microscopy images analysis, identifying the quantum optical modes, and detecting network intrusion. The paper aims to provide some guidelines to effectively educate the next generation of STEM undergraduate and graduate students and prepare STEM professionals with interdisciplinary knowledge, skills, and competencies in data science. The paper includes a summary of activities and outcomes from our research and education in the field of data science and machine learning. We will evaluate the student learning outcomes in solving big data interdisciplinary projects to confront the new challenges in a computationally-driven world.†",Scopus,TRUE,conference paper,American Society for Engineering Education Annual Conference and Exposition,NA,NA,United States of America,class activity example,FALSE,no data,interdisciplinary,Outlines four examples of research-based data science projects for STEM undergraduates.,NA,"Data science, supervised undergraduate research experiences, computing, analytical skills.",TRUE,NA
4,3,Shen_2018_hess_opinions,hess opinions: incubating deep-learning-powered hydrologic science advances as a community,10.5194/hess-22-5639-2018,https://doi.org/10.5194/hess-22-5639-2018,"Shen C., Laloy E., Elshorbagy A., Albert A., Bales J., Chang F.-J., Ganguly S., Hsu K.-L., Kifer D., Fang Z., Fang K., Li D., Li X., Tsai W.-P.",2018,"Recently, deep learning (DL) has emerged as a revolutionary and versatile tool transforming industry applications and generating new and improved capabilities for scientific discovery and model building. The adoption of DL in hydrology has so far been gradual, but the field is now ripe for breakthroughs. This paper suggests that DL-based methods can open up a complementary avenue toward knowledge discovery in hydrologic sciences. In the new avenue, machine-learning algorithms present competing hypotheses that are consistent with data. Interrogative methods are then invoked to interpret DL models for scientists to further evaluate. However, hydrology presents many challenges for DL methods, such as data limitations, heterogeneity and co-evolution, and the general inexperience of the hydrologic field with DL. The roadmap toward DL-powered scientific advances will require the coordinated effort from a large community involving scientists and citizens. Integrating process-based models with DL models will help alleviate data limitations. The sharing of data and baseline models will improve the efficiency of the community as a whole. Open competitions could serve as the organizing events to greatly propel growth and nurture data science education in hydrology, which demands a grassroots collaboration. The area of hydrologic DL presents numerous research opportunities that could, in turn, stimulate advances in machine learning as well.",Scopus,FALSE,article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,Kross_2020_democratization,the democratization of data science education,10.1080/00031305.2019.1668849,https://doi.org/10.1080/00031305.2019.1668849,"Kross S., Peng R.D., Caffo B.S., Gooding I., Leek J.T.",2020,"Over the last three decades, data have become ubiquitous and cheap. This transition has accelerated over the last five years and training in statistics, machine learning, and data analysis has struggled to keep up. In April 2014, we launched a program of nine courses, the Johns Hopkins Data Science Specialization, which has now had more than 4 million enrollments over the past five years. Here, the program is described and compared to standard data science curricula as they were organized in 2014 and 2015. We show that novel pedagogical and administrative decisions introduced in our program are now standard in online data science programs. The impact of the Data Science Specialization on data science education in the U.S. is also discussed. Finally, we conclude with some thoughts about the future of data science education in a data democratized world.",Scopus,TRUE,article,The American Statistician,NA,NA,"United States of America, United States of America, United States of America, United States of America, United States of America",NA,NA,NA,NA,NA,NA,"Applications and case studies, Education, Statistical computing",FALSE,MOOC
1,4,Ambite_2019_linking_educational,linking educational resources on data science,10.1609/aaai.v33i01.33019404,https://doi.org/10.1609/aaai.v33i01.33019404,"Ambite J.L., Gordon J., Fierro L., Burns G., Mathew J.",2019,"The availability of massive datasets in genetics, neuroimaging, mobile health, and other subfields of biology and medicine promises new insights but also poses significant challenges. To realize the potential of big data in biomedicine, the National Institutes of Health launched the Big Data to Knowledge (BD2K) initiative, funding several centers of excellence in biomedical data analysis and a Training Coordinating Center (TCC) tasked with facilitating online and inperson training of biomedical researchers in data science. A major initiative of the BD2K TCC is to automatically identify, describe, and organize data science training resources available on the Web and provide personalized training paths for users. In this paper, we describe the construction of ERuDIte, the Educational Resource Discovery Index for Data Science, and its release as linked data. ERuDIte contains over 11,000 training resources including courses, video tutorials, conference talks, and other materials. The metadata for these resources is described uniformly using Schema.org. We use machine learning techniques to tag each resource with concepts from the Data Science Education Ontology, which we developed to further describe resource content. Finally, we map references to people and organizations in learning resources to entities in DBpedia, DBLP, and ORCID, embedding our collection in the web of linked data. We hope that ERuDIte will provide a framework to foster open linked educational resources on the Web.",Scopus,FALSE,conference paper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,MOOC
3,4,Perach_2022_blendedlearning_program,a blended-learning program for implementing a rigorous machine-learning curriculum in high-schools,10.1145/3491140.3528291,https://doi.org/10.1145/3491140.3528291,"Perach S., Alexandron G.",2022,"AI, and, more specifically, deep learning, is profoundly impacting our industries and societies [1]. In recent years, machine learning (ML) 's surging impact has sparked discourse about the importance of AI education for young people, and in recent years, several initiatives and projects pursuing the mission of K-12 AI education have emerged. In 2020 Israel's Ministry of Education (MoE) approved a new comprehensive and rigorous ML curriculum targeting 11 and 12th-grade pupils majoring in computer science (CS). The curriculum is meant to be taught by the existing CS teacher workforce. However, since ML theory and practice are fundamentally different from traditional CS [2], implementing this thorough ML curriculum poses substantial challenges in developing an effective teaching workforce to deliver it. In this research, we suggest a solution for this challenge in the form of a blended-learning (BL) program. The online component of this program is based mainly on Coursera's Deep Learning Specialization MOOCs series [3]. The BL program, enhanced with pedagogical training, is also used for the professional development (PD) of the teachers who deliver the program. Out of fourteen CS teachers who participated in the PD in the summer of 2021, ten teach the BL program this year to 273 high-school pupils. Initial results demonstrate the achievement of the curriculum learning goals and provide compelling preliminary evidence that this program enables CS teachers who are new to machine learning to teach this thorough curriculum effectively",Scopus,NA,conference paper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
5,4,Mayer_2021_developing,developing and deploying a scalable computing platform to support mooc education in clinical data science,NA,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8378646/,"Mayer D, Russell S, Wilson MP, Kahn MG, Wiley LK.",2021,"One of the challenges of teaching applied data science courses is managing individual students' local computing environment. This is especially challenging when teaching massively open online courses (MOOCs) where students come from across the globe and have a variety of access to and types of computing systems. There are additional challenges with using sensitive health information for clinical data science education. Here we describe the development and performance of a computing platform developed to support a series of MOOCs in clinical data science. This platform was designed to restrict and log all access to health datasets while also being scalable, accessible, secure, privacy preserving, and easy to access. Over the 19 months the platform has been live it has supported the computation of more than 2300 students from 101 countries.",pubmed,FALSE,unknown,NA,"AMIA Summits on Translational Science Proceedings, 2021",NA,"United States of America, United States of America, United States of America, United States of America, United States of America",education technology,FALSE,quant,nonspecific,Focused on MOOCs but does reference University course application; it seems the target audience is undergraduate students. Proposes a platform for managing programming environments and allowing access to sensitive data.,not specified,not specified,TRUE,NA
2,4,Horton_2022_years,30 years of the journal of statistics and data science education,10.1080/26939169.2022.2041325,https://doi.org/10.1080/26939169.2022.2041325,Horton N.J.,2022,NULL,Scopus,NA,editorial material,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
4,5,Romney_2019_curriculum,curriculum for hands-on artificial intelligence cybersecurity,10.1109/ithet46829.2019.8937373,https://doi.org/10.1109/ithet46829.2019.8937373,"Romney G.W., Guymon J., Romney M.D., Carlson D.A.",2019,"Interest and awareness of Artificial Intelligence (AI) grows at such a rate that academia and higher education struggle keeping up with the accelerating demand of industry. It is forecast that 75% of enterprise applications will use AI, Machine Learning or Deep Learning technology by 2021, yet university programs commonly place the burden on students to obtain their data science educations through elective coursework spanning multiple disparate departments. Data science requires specific mathematics preparation especially for cybersecurity students whose programs have reduced the requirements for advance mathematics to a bare minimum. To facilitate curricula preparation, and hands-on usage of AI tools, a notebook (‚ÄúA Trellis For Novice AI Practitioners‚Äù) was prepared in the R programming language as a first step in introducing computer science and cybersecurity students to the concepts and capabilities of AI. A focus on an intrusion detection data set to mitigate nine common cyber vulnerabilities is used in this analysis. Trellis bridges the theoretical and practical chasm for students by building an ANN network intrusion predictive model from scratch. It serves as a template but also encourages heavy contextual modification, and may be relied upon in the beginning stages of a cybersecurity practitioner's data science activities on a wide variety of data sets in all areas of the discipline.",Scopus,FALSE,conference paper,NA,"2019 International Conference on Information Technology Based Higher Education and Training, ITHET",NA,class activity example,class activity example,FALSE,no data,computer science,Provides a jupyter notebook applying data science/machine learning to cybersecurity vulnerability detection.,NA,"AI, ML, DL, R, Deep-Belief Network",TRUE,NA
4,2,Schmitt_2021_evaluation_edisons,evaluation edison's data science competency framework through a comparative literature analysis,10.3934/fods.2021031,https://doi.org/10.3934/fods.2021031,"Schmitt, KRB; Clark, L; Kinnaird, KM; Wertz, REH; Sandstede, B",NA,"During the emergence of Data Science as a distinct discipline, discussions of what exactly constitutes Data Science have been a source of contention, with no clear resolution. These disagreements have been exacerbated by the lack of a clear single disciplinary 'parent.' Many early efforts at defining curricula and courses exist, with the EDISON Project's Data Science Frame-work (EDISON-DSF) from the European Union being the most complete. The EDISON-DSF includes both a Data Science Body of Knowledge (DS-BoK) and Competency Framework (CF-DS). This paper takes a critical look at how EDISON's CF-DS compares to recent work and other published curricular or course materials. We identify areas of strong agreement and disagreement with the framework. Results from the literature analysis provide strong insights into what topics the broader community see as belonging in (or not in) Data Science, both at curricular and course levels. This analysis can provide important guidance for groups working to formalize the discipline and any college or university looking to build their own undergraduate Data Science degree or programs.",web of science,FALSE,article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4,5,Bonnell_2022_challenges,challenges and issues in data science education,10.1109/mc.2021.3128734,https://doi.org/10.1109/mc.2021.3128734,J. Bonnell; M. Ogihara; Y. Yesha,2022,"Data science is one of the fastest growing fields because of its ability to address analytic needs. However, the supply of data scientists has remained limited. Academic institutions must adapt to meet demand through programs to train future data scientists.",IEEE,TRUE,magazine article,NA,NA,Computer (Magazine),"United States of America, United States of America, United States of America",interdisciplinary,FALSE,quant,statistics,"Outlines skills that new data scientistis need in order to succeed, and calls for more aggressive use of computation in data science education",NA,not specified,TRUE,NA
4,2,Hicks_2019_guide,a guide to teaching data science,10.1080/00031305.2017.1356747,https://doi.org/10.1080/00031305.2017.1356747,"Hicks SC, Irizarry RA.",2019,"Demand for data science education is surging and traditional courses offered by statistics departments are not meeting the needs of those seeking training. This has led to a number of opinion pieces advocating for an update to the Statistics curriculum. The unifying recommendation is that computing should play a more prominent role. We strongly agree with this recommendation, but advocate the main priority is to bring applications to the forefront as proposed by Nolan and Speed in 1999. We also argue that the individuals tasked with developing data science courses should not only have statistical training, but also have experience analyzing data with the main objective of solving real-world problems. Here, we share a set of general principles and offer a detailed guide derived from our successful experience developing and teaching a graduate-level, introductory data science course centered entirely on case studies. We argue for the importance of statistical thinking, as defined by Wild and Pfannkuch in 1999 and describe how our approach teaches students three key skills needed to succeed in data science, which we refer to as creating, connecting, and computing. This guide can also be used for statisticians wanting to gain more practical knowledge about data science before embarking on teaching an introductory course. Supplementary materials for this article are available online.",pubmed,TRUE,unknown,The American Statistician,NA,NA,"United States of America, United States of America",course example,FALSE,qual,biostatistics,"This course was run twice for graduate students and once for undergraduates. They focus on 3 tenants: creating, connecting, and computing.",NA,"Active learning, Applied statistics, Computing data science, Reproducibility, Teaching principles",TRUE,NA
4,3,Liu_2020_how,how to use stock data for data science education: a simulated trading platform in classroom,10.1109/csei50228.2020.9142534,https://doi.org/10.1109/csei50228.2020.9142534,Y. Liu; X. Wei,2020,"The research hereby presents an innovate practice to enhance data science education by integrating an in-house-developed stock trading platform. Students of Data Science area usually face the difficulty of understanding the complex of real-time data and sophisticated statistical indicators and models. Another difficulty is students are easy to lost interests and patience during the process of learning programming and analysis process, such as R-language. Stock market, as a huge data source and an important data disciplinary, is comparatively easy to attract student attentions. Thus, we developed an intuitive trading platform for education purpose. The platform contains three components: an exploring window, a control windows and a report window. The exploring window shows current and historical stock price trends and related indicators. Several representative stocks from different sectors can be picked and specific time frames can be assigned. The control window allows students to develop their own trading strategies. A trading strategy can be created by either intuitive way, or through single or combinations of indicators, or be built generically though plug-in R-programing module. The report window demonstrates the expected return of a stock in a specific time frame through a specific strategy. A more comprehensive report with detailed transaction information is also provided for back-testing purpose. Students are involved into the development of the software and get experience for R-programming. Preliminary version of the product has been tested and surveyed in a data science classroom. About ten junior Data Science students have practiced and provided feedback. The positive survey results show the feasibility of the approach. In the future, artificial intelligent component will be integrated into the platform.",IEEE,FALSE,unknown,NA,IEEE  Conference on Computer Science and Educational Informatization (CSEI),NA,"United States of America, United States of America",class activity example,FALSE,quant,statistics,Using historic stock prices to teach data science,NA,"Data Science, Trading Platform, R Programming",TRUE,NA
4,1,Takemura_2018_new_era,a new era of statistics and data science education in japanese universities,10.1007/s42081-018-0005-7,https://doi.org/10.1007/s42081-018-0005-7,"Takemura, A",2018,"In April 2017, Shiga University launched an undergraduate program in the new faculty of data science. This faculty emphasizes the study and application of statistics and is the first of its kind in Japan. Shiga University also plans to launch a master's program in data science starting in April 2019. The inauguration of the faculty marks a new era of statistics and data science education in Japanese universities, in view of the fact that there were virtually no statistics faculties in Japanese universities before that of Shiga University. In April 2018, Yokohama City University will follow Shiga University with the opening of a new school of data science. We discuss the background of these developments and the prospects of statistics and data science in Japan.",web of science,TRUE,article,Japanese Journal of Statistics and Data Science,NA,NA,Japan,call to action,FALSE,no data,statistics,This paper outlines the history of statistics departments and data science education in Japan,NA,"Data as economic resource, Data scientist, Internet of Things, Project-based learning, Statistical science",TRUE,NA
1,4,Vance_2021_using_teambased,using team-based learning to teach data science,10.1080/26939169.2021.1971587,https://doi.org/10.1080/26939169.2021.1971587,Vance E.A.,2021,"Data science is collaborative and its students should learn teamwork and collaboration. Yet it can be a challenge to fit the teaching of such skills into the data science curriculum. Team-Based Learning (TBL) is a pedagogical strategy that can help educators teach data science better by flipping the classroom to employ small-group collaborative learning to actively engage students in doing data science. A consequence of this teaching method is helping students achieve the workforce-relevant data science learning goals of effective communication, teamwork, and collaboration. We describe the essential elements of TBL: accountability structures and feedback mechanisms to support students collaborating within permanent teams on well-designed application exercises to do data science. The results of our case study of using TBL to teach a modern, introductory data science course indicate that the course effectively taught reproducible data science workflows, beginning R programming, and communication and collaboration. Students also reported much room for improvement in their learning of statistical thinking and advanced R concepts. To help the data science education community adopt this appealing pedagogical strategy, we outline steps for deciding on using TBL, preparing and planning for it, and overcoming potential pitfalls when using TBL to teach data science.",Scopus,TRUE,article,Journal of Statistics and Data Science Education,NA,NA,United States of America,pedagogical approach,FALSE,mixed,statistics,"Overview of Team-Based Learning, including an outlined course",NA,"Collaboration, Cooperative learning, R programming, Small-group learning, Statistical thinking, Tidyverse",TRUE,NA
3,4,Manzella_2022_six,chapter six - how can ocean science observations contribute to humanity?,10.1016/b978-0-12-823427-3.00005-0,https://doi.org/10.1016/b978-0-12-823427-3.00005-0,"Manzella GM,Emery W",2022,"Experience is needed to prepare young ocean researchers to work in interdisciplinary environments and to teach them how to deal with complex processes. Such experience can be provided in courses/internships aimed at preparing qualified personnel to work on solution-oriented projects. These lessons are designed to deepen understanding in particular elements of ocean data science education: oceanography as a science in evolution, mutual understanding, the enrichment of data, and the process of moving from data to information. Such lessons combine the history of ocean science with ocean data methodologies and technologies, data quality elements, ‚Äúfitness for use‚Äù/‚Äúfitness for purpose‚Äù and analyses. The approach consists of a significant mentoring program aimed at strengthening ‚Äúthinking skills‚Äù‚Äîcritical and creative thinking‚Äîand therefore the ability to solve complex problems.",science direct,FALSE,book chapter,NA,NA,"Ocean Science Data: Collection, Management, Networking, and Services","Italy, United States of America",call to action,FALSE,no data,oceanography,"Student should work together across disciplines, ask hard questions about data quality/processing, and tie learning to real-world experiences",NA,not specified,TRUE,NA
5,4,Swaid_2021_celebrating_design,celebrating design thinking in tech education: the data science education case,10.1007/978-3-030-90176-9_10,https://doi.org/10.1007/978-3-030-90176-9_10,"Swaid S.I., Suid T.Z.",2021,"Today, corporates are moving toward the adoption of Design-Thinking techniques to develop products and services, putting their consumer as the heart of the development process. Tim Brown, president, and CEO of IDEO, defines design thinking as ìA human-centered approach to innovation that draws from the designerís toolkit to integrate the needs of people, the possibilities of technology, and the requirements for business successî. The application of design thinking has been witnessed to be the road to develop innovative applications, interactive systems, scientific software, healthcare application, and even to utilize Design Thinking to re-think business operation as the case of Airbnb. Recently, there has been a movement to apply design thinking to machine learning and artificial intelligence to ensure creating the ìwawî affect to consumers. ACM Taskforce on Data Science program states that ìData Scientists should be able to implement and understand algorithms for data collection and analysis. They should understand the time and space considerations of algorithms. They should follow good design principles developing software, understanding the importance of those principles for testability and maintainabilityî However, this definition hides the user behind the machine who works on data preparation, algorithm selection and model interpretation. Thus, Data Science program to include design thinking to ensure meeting the user demands, generating more usable machine learning tools, and developing new ways of framing computational thinking. In this poster, we describe the motivation behind injecting DT in Data Science programs, an example course, its learning objective and teaching modules.",Scopus,FALSE,conference paper,NA,HCII (Human Computer Interaction International) 2021,NA,"United States of America, United States of America",pedagogical approach,FALSE,no data,nonspecific,Design Thinking can improve data science curricula,NA,"Design thinking, Data science, Machine learning, Higher education",TRUE,NA
2,4,Xiao_2021_letter,a letter to the journal of statistics and data science education ‚Äî a call for review of ‚Äúokcupid data for introductory statistics and data science courses‚Äù by albert y. kim and adriana escobedo-land,10.1080/26939169.2021.1930812,https://doi.org/10.1080/26939169.2021.1930812,"Xiao T., Ma Y.",2021,NULL,Scopus,TRUE,editorial material,Journal of Statistics and Data Science Education,NA,NA,"United States of America, United States of America",call to action,FALSE,no data,statistics,A call to better anonymize a data set used for educational purposes (the paper this letter is about is not included in our repo),NA,not specified,TRUE,NA
