reviewer_1,reviewer_2,our_id,document_title,doi,document_link,authors,publication_year,abstract,database,open_access,new_doc_type,journal,conference,book,affiliation_country,content_area,research_question,data_collection_type,main_field,big_pic_notes,interesting_facts,keywords,keep,why_not_keep
5,3,Nguyen_2021_exploring_metrics,exploring metrics for the analysis of code submissions in an introductory data science course,10.1145/3448139.3448209,https://doi.org/10.1145/3448139.3448209,"Nguyen H., Lim M., Moore S., Nyberg E., Sakr M., Stamper J.",2021,"While data science education has gained increased recognition in both academic institutions and industry, there has been a lack of research on automated coding assessment for novice students. Our work presents a first step in this direction, by leveraging the coding metrics from traditional software engineering (Halstead Volume and Cyclomatic Complexity) in combination with those that reflect a data science projectís learning objectives (number of library calls and number of common library calls with the solution code). Through these metrics, we examined the code submissions of 97 students across two semesters of an introductory data science course. Our results indicated that the metrics can identify cases where students had overly complicated codes and would benefit from scaffolding feedback. The number of library calls, in particular, was also a significant predictor of changes in submission score and submission runtime, which highlights the distinctive nature of data science programming. We conclude with suggestions for extending our analyses towards more actionable intervention strategies, for example by tracking the fine-grained submission grading outputs throughout a studentís submission history, to better model and support them in their data science learning process.",Scopus,"All Open Access, Bronze",conference paper,NA,AK21: LAK21: 11th International Learning Analytics and Knowledge Conference,NA,"United States of America, United States of America, United States of America, United States of America, United States of America, United States of America",???,TRUE,NA,NA,NA,NA,NA,FALSE,graduate
5,2,Zheng_2022_pressure_test,pressure test: finding appropriate data size for practice in data science education,10.1145/3537674.3554748,https://doi.org/10.1145/3537674.3554748,"Zheng Y., Liu A., Zheng S.",2022,NA,Scopus,"All Open Access, Bronze",conference paper,NA,SIGITE '22: Proceedings of the 23rd Annual Conference on Information Technology Education,NA,"United States of America, United States of America, United States of America",???,TRUE,quant,data science,They are trying to find what is the appropriate dataset size for data science education. They first ask students how much time they don't mind for spending processing the code on different assignments. Then they use students' preferred time length to figure out the size of the data that can be utilized for a given model (e.g. k means).,NA,"data science, scalability, data size, experimental analysis, running efficiency, information technology education",TRUE,NA
1,5,Yu_2019_toward_training,toward training and assessing reproducible data analysis in data science education,10.1162/dint_a_00053,https://doi.org/10.1162/dint_a_00053,"Yu B., Hu X.",2019,NA,Scopus,"All Open Access, Gold",article,Data Intelligence,NA,NA,"United States, China",NA,NA,NA,NA,NA,NA,NA,FALSE,graduate
5,4,Bilgin_2022_work_integrated,work integrated learning in data science and a proposed assessment framework,10.52041/serj.v21i2.26,https://doi.org/10.52041/serj.v21i2.26,"Bilgin A.A.B., Powell A., Richards D.",2022,"Work integrated learning (WIL) has been the norm in disciplines such as medicine, teacher education and engineering; however, it has not been implemented until recently in statistics and not for every student in computer science education. There seems to be no literature on the use of WIL for data science education. With the changed focus of universities to making graduates ìjob readyî, university-industry collaboration widened to encompass learning and teaching. Undoubtedly authentic problems coming from industry created opportunities for students to practice their future profession before graduation. This shift in the curriculum, however, brought its challenges both for the students and their lecturers. In this paper, we present a case study and propose an assessment framework for data science WIL.",Scopus,"All Open Access, Bronze",article,Statistics Education Research Journal,NA,NA,"Australia, Australia, Australia",course example,FALSE,no data,computer science,They propose an assessment framework for data science work integrated learning.,NA,"Statistics education research, Data science education, Work integrated learning, Authentic problem-based learning, Assessment framework",TRUE,NA
2,5,Oliver_2021_undergraduate_data,undergraduate data science degrees emphasize computer science and statistics but fall short in ethics training and domain-specific context,10.7717/peerj-cs.441,https://doi.org/10.7717/peerj-cs.441,"Oliver JC, McNeil T.",2021,"The interdisciplinary field of data science, which applies techniques from computer science and statistics to address questions across domains, has enjoyed recent considerable growth and interest. This emergence also extends to undergraduate education, whereby a growing number of institutions now offer degree programs in data science. However, there is considerable variation in what the field actually entails and, by extension, differences in how undergraduate programs prepare students for data-intensive careers. We used two seminal frameworks for data science education to evaluate undergraduate data science programs at a subset of 4-year institutions in the United States; developing and applying a rubric, we assessed how well each program met the guidelines of each of the frameworks. Most programs scored high in statistics and computer science and low in domain-specific education, ethics, and areas of communication. Moreover, the academic unit administering the degree program significantly influenced the course-load distribution of computer science and statistics/mathematics courses. We conclude that current data science undergraduate programs provide solid grounding in computational and statistical approaches, yet may not deliver sufficient context in terms of domain knowledge and ethical considerations necessary for appropriate data science applications. Additional refinement of the expectations for undergraduate data science education is warranted.",pubmed,NA,article, PeerJ Computer Science,NA,NA,"United States of America, United States of America",???,TRUE,mixed,data science,"They are comparing different data science programs across different universities and examining the course coverage while comparing it to NASEM framework. They conclude ""current data science
undergraduate programs provide solid grounding in computational and statistical
approaches, yet may not deliver sufficient context in terms of domain knowledge and
ethical considerations necessary for appropriate data science applications.""","In contrast, areas/sub-areas
focusing on reproducibility and ethics in data science were generally not covered in
undergraduate curricula. Reproducibility, including design of workflows and reproducible
analyses, was rarely indicated in course descriptions","Education, Machine learning, Ethics, Statistics, Computer science, Curricula,
Data science",TRUE,NA
4,5,Saltz_2017_exploring_how,exploring how different project management methodologies impact data science students,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058023852&partnerID=40&md5=95248678a298270f33b1e15a21cfe095,"Saltz J., Heckman R., Shamshurin I.",2017,"This paper reports on a controlled experiment comparing different approaches on how to guide students through a semester long data science project. Four different methodologies, ranging from a traditional ‚Äújust assign some intermediate milestones‚Äù to other more agile methodologies, are compared. The results of the experiment shows that the project methodology used in the classroom made a significant difference in student outcomes. Surprisingly, an Agile Kanban approach was found to be much more effective than an Agile Scrum methodology, which was not one of the leading ap-proaches.",Scopus,NA,conference paper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,graduate
5,1,Suthar_2021_real_data,real data and application-based interactive modules for data science education in engineering,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124546523&partnerID=40&md5=ed00569a6049c4f397399743b6de40ef,"Suthar K., Mitchell T., Hartwig A.C., Wang J., Mao S., Parson L., Zeng P., Liu B., He P.",2021,"The importance of data science and engineering (DSE) education cannot be overstated and undergraduate education offers a critical link in providing more DSE exposure to students and expanding the supply of DSE talent. Currently significant progress has been made in classwork, while progress in hands-on research experience is still lacking. To help fill this gap, we propose to create data-enabled engineering project (DEEP) modules in the form of interactive Jupyter Notebooks based on real data and applications. We hypothesize that this web-based interactive development and learning environment (IDLE) will enable easy and wide adoption of the DEEP modules by other educators and institutions. In this work, we will present our ideas, the rationale behind the proposed approach, the work in progress, and the future plans for the project.",Scopus,NA,conference paper,NA,2021 ASEE Virtual Annual Conference,NA,"United States of America, United States of America, United States of America, United States of America, United States of America",education technology,FALSE,no data,data science,"They have developed three interactive modules using Jupyter notebooks missing value, noise, and outlier.",NA,"Data science, workforce development, data-enabled engineering project, experiential learning,
course-based undergraduate research experience",TRUE,NA
3,5,Yu_2020_experimental_evidence,experimental evidence extraction system in data science with hybrid table features and ensemble learning,10.1145/3366423.3380174,https://doi.org/10.1145/3366423.3380174,"Yu W., Peng W., Shu Y., Zeng Q., Jiang M.",2020,"Data Science has been one of the most popular fields in higher education and research activities. It takes tons of time to read the experimental section of thousands of papers and figure out the performance of the data science techniques. In this work, we build an experimental evidence extraction system to automate the integration of tables (in the paper PDFs) into a database of experimental results. First, it crops the tables and recognizes the templates. Second, it classifies the column names and row names into ìmethodî, ìdatasetî, or ìevaluation metricî, and then unified all the table cells into (method, dataset, metric, score)-quadruples. We propose hybrid features including structural and semantic table features as well as an ensemble learning approach for column/row name classification and table unification. SQL statements can be used to answer questions such as whether a method is the state-of-the-art or whether the reported numbers are conflicting.",Scopus,NA,conference paper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,methodology
5,3,Sinha_2021_robust_effects,robust effects of the efficacy of explicit failure-driven scaffolding in problem-solving prior to instruction: a replication and extension,10.1016/j.learninstruc.2021.101488,https://doi.org/10.1016/j.learninstruc.2021.101488,"Sinha T,Kapur M",2021,"Although Productive Failure has shown to be effective (Kapur, 2016; Loibl, Roll, & Rummel, 2017), it is not clear if failure in problem-solving is necessary. Initial work in a quasi-experimental setting suggests that explicitly designing for experiences of failure leads to better learning outcomes than designing for success. We build on this to report on a controlled experimental study where students are exposed to failure-driven, success-driven, or no explicit scaffolding in problem-solving prior to instruction. For assessments of non-isomorphic conceptual understanding, our results align with those from prior work. Despite the similarity in posttest scores, students exposed to failure-driven scaffolding demonstrate higher quality of constructive reasoning than those receiving success-driven scaffolding. Additionally, our study reveals learning benefits of failure-driven scaffolding (for both posttest scores and reasoning quality) on assessments of transfer. Several cognitive, affective and meta-cognitive mechanisms are investigated to explain robust learning benefits of failure-driven scaffolding in preparatory problem-solving.",science direct,NA,article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,postgraduates
5,2,Kochmar_2022_automated_datadriven,automated data-driven generation of personalized pedagogical interventions in intelligent tutoring systems,10.1007/s40593-021-00267-x,https://doi.org/10.1007/s40593-021-00267-x,"Kochmar E., Vu D.D., Belfer R., Gupta V., Serban I.V., Pineau J.",2022,"Intelligent tutoring systems (ITS) have been shown to be highly effective at promoting learning as compared to other computer-based instructional approaches. However, many ITS rely heavily on expert design and hand-crafted rules. This makes them difficult to build and transfer across domains and limits their potential efficacy. In this paper, we investigate how feedback in a large-scale ITS can be automatically generated in a data-driven way, and more specifically how personalization of feedback can lead to improvements in student performance outcomes. First, in this paper we propose a machine learning approach to generate personalized feedback in an automated way, which takes individual needs of students into account, while alleviating the need of expert intervention and design of hand-crafted rules. We leverage state-of-the-art machine learning and natural language processing techniques to provide students with personalized feedback using†hints†and†Wikipedia-based explanations. Second, we demonstrate that personalized feedback leads to improved success rates at solving exercises in practice: our personalized feedback model is used in†Korbit, a large-scale dialogue-based ITS with around 20,000 students launched in 2019. We present the results of experiments with students and show that the automated, data-driven, personalized feedback leads to a significant overall improvement of 22.95%†in student performance outcomes and substantial improvements in the subjective evaluation of the feedback.",Scopus,"All Open Access, Hybrid Gold",article,International Journal of Artificial Intelligence in Education ,NA,NA,"Canada and England, Canada, Canada, Canada, Canada, Canada",education technology,TRUE,quant,data science,NA,NA,NA,FALSE,nontraditional students
1,5,Dinov_2019_quant_data,quant data science meets dexterous artistry,10.1007/s41060-018-0138-6,https://doi.org/10.1007/s41060-018-0138-6,Dinov ID.,2019,"Data science is a bridge discipline connecting fundamental science, applied disciplines, and the arts. The demand for novel data science methods is well established. However, there is much less agreement on the core aspects of representation, modeling, and analytics that involve huge and heterogeneous datasets. The scientific community needs to build consensus about data science education and training curricula, including the necessary entry matriculation prerequisites and the expected learning competency outcomes needed to tackle complex Big Data challenges. To meet the rapidly increasing demand for effective evidence-based practice and data analytic methods, research teams, funding agencies, academic institutions, politicians, and industry leaders should embrace innovation, promote high-risk projects, join forces to expand the technological capacity, and enhance the workforce skills.",pubmed,NA,artice,International Journal of Data Science and Analytics,NA,NA,United States of America,call to action,FALSE,no data,data science,Th paper suggests actions for data science educaton and practice.,NA,"Data science, Predictive analytics, Artistry, Qualitative and quantitative skills, Big data",TRUE,NA
5,4,Mayer_2021_developing,developing and deploying a scalable computing platform to support mooc education in clinical data science,NA,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8378646/,"Mayer D, Russell S, Wilson MP, Kahn MG, Wiley LK.",2021,"One of the challenges of teaching applied data science courses is managing individual students' local computing environment. This is especially challenging when teaching massively open online courses (MOOCs) where students come from across the globe and have a variety of access to and types of computing systems. There are additional challenges with using sensitive health information for clinical data science education. Here we describe the development and performance of a computing platform developed to support a series of MOOCs in clinical data science. This platform was designed to restrict and log all access to health datasets while also being scalable, accessible, secure, privacy preserving, and easy to access. Over the 19 months the platform has been live it has supported the computation of more than 2300 students from 101 countries.",pubmed,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,MOOC
2,5,Hazzan_2021_journal,a journal for interdisciplinary data science education,10.1145/3469281,https://doi.org/10.1145/3469281,"Hazzan O., Mike K.",2021,"The Communications website, http://cacm.acm.org, features more than a dozen bloggers in the BLOG@CACM community. In each issue of Communications, we'll publish selected posts or excerpts.",Scopus,NA,magazine article,Communications of the ACM,NA,NA,"Israel, Israel",call to action,FALSE,no data,data science,The paper states we should have a specific journal for data science education.,NA,unspecified,TRUE,NA
4,5,Romney_2019_curriculum,curriculum for hands-on artificial intelligence cybersecurity,10.1109/ithet46829.2019.8937373,https://doi.org/10.1109/ithet46829.2019.8937373,"Romney G.W., Guymon J., Romney M.D., Carlson D.A.",2019,"Interest and awareness of Artificial Intelligence (AI) grows at such a rate that academia and higher education struggle keeping up with the accelerating demand of industry. It is forecast that 75% of enterprise applications will use AI, Machine Learning or Deep Learning technology by 2021, yet university programs commonly place the burden on students to obtain their data science educations through elective coursework spanning multiple disparate departments. Data science requires specific mathematics preparation especially for cybersecurity students whose programs have reduced the requirements for advance mathematics to a bare minimum. To facilitate curricula preparation, and hands-on usage of AI tools, a notebook (‚ÄúA Trellis For Novice AI Practitioners‚Äù) was prepared in the R programming language as a first step in introducing computer science and cybersecurity students to the concepts and capabilities of AI. A focus on an intrusion detection data set to mitigate nine common cyber vulnerabilities is used in this analysis. Trellis bridges the theoretical and practical chasm for students by building an ANN network intrusion predictive model from scratch. It serves as a template but also encourages heavy contextual modification, and may be relied upon in the beginning stages of a cybersecurity practitioner's data science activities on a wide variety of data sets in all areas of the discipline.",Scopus,NA,conference paper,NA,2019 18th International Conference on Information Technology Based Higher Education and Training (ITHET),NA,"United States of America, United States of America, United States of America, United States of America",education technology,FALSE,no data,computer science,They believe that AI should be taught in data science. They develop a notebook to introduce AI concepts to students.,NA,"AI, ML, DL, R, Deep-Belief Network",TRUE,NA
5,1,Zhang_2020_self,"self and socially shared regulation of learning in data science education: a case study of ‚""quantified self"" project",10.22318/icls2020.749,https://doi.dx.org/10.22318/icls2020.749,"Zhang J., Wu B.",2020,This study explored the influence of student self-regulation (SRL) ability on socially shared regulation of learning (SSRL) and data literacy presented in a data-driven research project. We adopted a process-oriented method for analyzing video recordings of group conversations in the project meetings. Results showed that the high SRL group was tended to engage more in SSRL and critical components of data literacy than the low SRL group. Implications of the study are also discussed.,Scopus,NA,conference paper,NA,ICLS 2020 Proceedings,NA,"China, China",pedagogical approach,TRUE,qual?,data science,"""The results found that the high SRL (student-self-regulation) group more easily in developed socially shared regulation of
learning compared with the low SRL group. The results also imply that the high SRL group performed better in
analyzing and creating explanations from data, as well as evaluating the validity of explanations based on data
and formulating new questions, which are two critical components of data literacy.""",NA,Learning and Identity,TRUE,NA
3,5,Biehler_2022_editorial_research,editorial: research on data science education special issue of the statistics education research journal,10.52041/serj.v21i2.606,https://doi.org/10.52041/serj.v21i2.606,"Biehler R., De Veaux R., Engel J., Kazak S., Frischemeier D.",2022,A very warm welcome to this Special Issue of the Statistics Education Research Journal (SERJ) on data science education. Our hope is to give an overview of selected theoretical thoughts and empirical studies on data science education from a statistics education research perspective. Data science education is rapidly developing but research into data science education is still in its infancy. The current issue presents a snapshot of this developing field.,Scopus,"All Open Access, Bronze",editorial material,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,note from journal's editor
4,5,Bonnell_2022_challenges,challenges and issues in data science education,10.1109/mc.2021.3128734,https://doi.org/10.1109/mc.2021.3128734,J. Bonnell; M. Ogihara; Y. Yesha,2022,"Data science is one of the fastest growing fields because of its ability to address analytic needs. However, the supply of data scientists has remained limited. Academic institutions must adapt to meet demand through programs to train future data scientists.",IEEE,NA,magazine article,Computer,NA,NA,"United States of America, United States of America, United States of America",call to action,FALSE,NA,interdisciplinary,"There is a high demand for data scientists. We need to educate more students in data science. We need to train educators to teach data science, not only in math, stat, and CS but also in other fields that rely on DS.",NA,unspecified,TRUE,NA
5,1,Nelson_2019_turning_health,turning health systems data into actionable information,10.1097/nna.0000000000000734,https://doi.org/10.1097/nna.0000000000000734,"Nelson-Brantley HV, Jenkins P, Chipps E.",2019,"Health systems produce vast amounts of complex, multidimensional data. Health systems nurse leaders, informaticians, and nurse researchers must partner to turn these data into actionable information to drive quality clinical outcomes. The authors review health systems in the era of big data, identify opportunities for health systems-nursing research partnerships, and introduce emerging approaches to data science education in nursing.",pubmed,NA,magazine article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,graduate
3,5,Farahi_2018_michigan_data,the michigan data science team: a data science education program with significant social impact,10.1109/DSW.2018.8439915,https://doi.org/10.1109/DSW.2018.8439915,A. Farahi; J. C. Stroud,2018,"One role of universities is to provide students with the practical knowledge necessary to address broad societal needs. The growing field of data science has the potential to address many of these needs, primarily due to recent efforts to collect large amounts of data related to social, environmental, and political issues. A challenge is that there exists a disconnect between these real-world issues and the course materials taught to university students. This gap is due in part to a lack of engagement between universities and their local communities, leaving students with few opportunities to work with datasets relevant to real-world problems. To address this disconnect, the authors have implemented a novel data science education and outreach program in which students acquire new knowledge and skills while creating positive social impact through community service. In this work, we outline this outreach program, the Michigan Data Science Team, and provide empirical evidence of positive educational and social impact.",IEEE,NA,conference paper,NA,2018 IEEE Data Science Workshop (DSW),NA,"United States of America, United States of America",program example,TRUE,quant,interdisciplinary,Service learning approach has positive educational outcomes and social impact.,"Masters, PhD, and postdocs are included as well","Data science, tutorials, collaboration, mentoring, organizations, encoding",TRUE,NA
5,3,Yuen_2022_designing,designing an effective hackathon via university-industry collaboration for data science education,10.1109/tale52509.2021.9678826,https://doi.org/10.1109/tale52509.2021.9678826,K. K. F. Yuen; A. O. M. Wong,2022,"Hackathons have been used not only by enterprises for technological innovation and digital transformation, but also in academia for education innovation and programme promotion. This paper presents a hybrid approach for transforming an enterprise's workplace problem into a technology vendor-sponsored hackathon education. A real-life case study of a hackathon for college participants who are prospective students of a university data science programme is demonstrated. The university-industry collaborative approach of the hackathon provides several benefits for its stakeholders, namely promoting the reputation and recognition of the university's data science programme; offering creative and innovative solutions to the enterprise's workplace problems; encouraging the adoption of the technology vendor's platform, and finally, enhancing the teaching and learning experience for the college students and lecturers. This paper provides a structured framework and recommends practical principles and guidelines for designing effective hackathons that can bring about mind-set change and real-world business transformation.",IEEE,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,K-12
5,2,Hassan_2019_embedding_data,embedding data science into computer science education,10.1109/EIT.2019.8833753,https://doi.org/10.1109/EIT.2019.8833753,I. B. Hassan; J. Liu,2019,"As a fast-growing field with widespread impact on economy and its promising hiring potential, Data Science has been enthusiastically sought-out by many disciplines in the academia, including Mathematics, Statistics, Library Science, Management Information Systems, as well as Computer Science, as an attracting area for recruiting students, soliciting grants, and expanding their existing programs. Although some standalone programs in Data Science have been established around the country, many institutions encounter the challenges in balancing the curricula among different disciplines, allocating new resources, and cooperating with the existing majors regarding enrollment management, student advising, and faculty preparation. In this paper, a strategy-based framework is proposed for those who have limited resources of all kinds to introduce Data Science through their existing Computer Science programs at a baccalaureate level with a minimum curriculum disruption. Instead of a standalone program, to embed Data Science into Computer Science education is demonstrated to be a practical, effective, cost-saving approach based on an extensive study of the synergy between Data Science and Computer Science education. While the proposed framework is not a one-size-fits-all approach, it provides a doable route for blending Data Science into Computer Science education in systematic ways. It has become the consensus that an adequate exposure to Data Science will better prepare computer science students for taking the challenges in this ever-changing, data embraced world.",IEEE,NA,conference paper,NA,2019 IEEE International Conference on Electro Information Technology (EIT),NA,"United States of America, United States of America",program example,FALSE,no data,computer science,It is important for all undergraduate students to know data science. This holds true for CS majors too. The authors provide guidelines on how CS programs can incorporate more DS content.,More than 40% BSDS programs in the U.S. are offered by a Computer Science department or a department that offers a computer science program.,"Data science, Computer science, Guidelines, Computer Science education, Big data",TRUE,NA
1,5,Engel_2017_statistical_literacy,statistical literacy for active citizenship: a call for data science education,10.52041/serj.v16i1.213,https://doi.org/10.52041/serj.v16i1.213,"Engel, Joachim",2017,"Data are abundant, quantitative information about the state of society and the wider world is around us more than ever. Paradoxically, recent trends in the public discourse point towards a post-factual world that seems content to ignore or misrepresent empirical evidence. As statistics educators we are challenged to promote understanding of statistics about society. In order to re-root public debate to be based on facts instead of emotions and to promote evidence-based policy decisions, statistics education needs to embrace two areas widely neglected in secondary and tertiary education: understanding of multivariate phenomena and the thinking with and learning from complex data.",ERIC,NA,article,Statistics Education Research Journal,NA,NA,Germany,call to action,FALSE,no data,statistics,Statistics education needs to embrace thinking and learning from complex data.,NA,"Statistical literacy, Data science education, Multivariate reasoning, Open data",TRUE,NA
5,4,Swaid_2021_celebrating_design,celebrating design thinking in tech education: the data science education case,10.1007/978-3-030-90176-9_10,https://doi.org/10.1007/978-3-030-90176-9_10,"Swaid S.I., Suid T.Z.",2021,"Today, corporates are moving toward the adoption of Design-Thinking techniques to develop products and services, putting their consumer as the heart of the development process. Tim Brown, president, and CEO of IDEO, defines design thinking as ìA human-centered approach to innovation that draws from the designerís toolkit to integrate the needs of people, the possibilities of technology, and the requirements for business successî. The application of design thinking has been witnessed to be the road to develop innovative applications, interactive systems, scientific software, healthcare application, and even to utilize Design Thinking to re-think business operation as the case of Airbnb. Recently, there has been a movement to apply design thinking to machine learning and artificial intelligence to ensure creating the ìwawî affect to consumers. ACM Taskforce on Data Science program states that ìData Scientists should be able to implement and understand algorithms for data collection and analysis. They should understand the time and space considerations of algorithms. They should follow good design principles developing software, understanding the importance of those principles for testability and maintainabilityî However, this definition hides the user behind the machine who works on data preparation, algorithm selection and model interpretation. Thus, Data Science program to include design thinking to ensure meeting the user demands, generating more usable machine learning tools, and developing new ways of framing computational thinking. In this poster, we describe the motivation behind injecting DT in Data Science programs, an example course, its learning objective and teaching modules.",Scopus,NA,poster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,poster
2,5,Witmer_2021_inclusivity,inclusivity in statistics and data science education,10.1080/26939169.2021.1906555,https://doi.org/10.1080/26939169.2021.1906555,"Witmer, J",2021,NULL,web of science,NA,editorial material,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,note from journal's editor
