reviewer_1,reviewer_2,our_id,document_title,doi,document_link,authors,publication_year,abstract,database,open_access,new_doc_type,journal,conference,book,affiliation_country,content_area,research_question,data_collection_type,main_field,big_pic_notes,interesting_facts,keywords,keep,why_not_keep
2,1,Cuadrado_2021_classification,classification and analysis of techniques and tools for data visualization teaching,10.1109/educon46332.2021.9453917,https://doi.org/10.1109/educon46332.2021.9453917,J. J. Cuadrado-Gallego; Y. Demchenko; M. A. Losada; O. Ormandjieva,2021,"Data Visualization addresses the use of graphics with the purpose to obtain or transmit the knowledge in a easier and faster way, this is it main, and in many cases unique purpose. Since their invention Data graphics has evolved and many techniques has been developed, and in the last decades, with the definition and evolution of the Data Science, Data Visualization has become to be used profusely, in that manner that, by one side, the Data Science Body of Knowledge, DS-BoK, define five knowledge area groups that should be taught when learning Data Science, in all of them Data Visualization is taken a main role for different reasons applying each knowledge area; and by other side all the Data Science development environments, open source or proprietary, include tools for performing Data Visualizations. This paper presents the results of a research carried out with the main objective of improving the teaching of data visualization using two ways: propose a new system to classify the large amount of different graphical techniques for presenting data that can be found in the literature; and analyze using different attributes quite all the most important different tools, open source and private, that are available to develop data graphics mainly form a data visualization teaching point of view.",IEEE,TRUE,conference article,NA,2021 IEEE Global Engineering Education Conference (EDUCON),NA,"Spain, Netherlands, Spain, Canada",NA,NA,NA,NA,NA,NA,NA,FALSE,not on data science education (it is a comparison of data visualization software)
2,1,Hardin_2021_computing,computing in the statistics curricula: a 10-year retrospective,10.1080/10691898.2020.1862609,https://doi.org/10.1080/10691898.2020.1862609,"Hardin J., Horton N.J., Nolan D., Lang D.T.",2021,"The Journal of Statistics and Data Science Education special issue on â€œComputing in the Statistics and Data Science Curriculumâ€ features a set of papers that provide a mosaic of curricular innovations and approaches that embrace computing. As we reviewed the papers we felt that this collection would benefit from the perspective of the authors of the landmark â€œComputing in the Statistics Curriculaâ€ (TAS 2010) paper. We asked Deb and Duncan to take this opportunity to reflect on the landscape when they wrote the paper, to comment on the current situation, and to speculate on the future.",Scopus,TRUE,journal article,Journal of Statistics and Data Science Education,NA,NA,NA,call to action,FALSE,no data,nonspecific,"10 years prior to this interview Deborah Nolan and Duncan Temple Lang published a paper ""Computing in the Statistics Curricula"". This paper is a reflection on the landscape at the time of their paper, comment on the current landscap (including the special JSDSE issue), and a discussion of the future.","""Fundamentally, the potential for data science is much more than the union or the intersection of Computer Science and Statistics and Math. It would be a shame to miss this opportunity to create the field that Statistics could and should have become a decade or more ago.""",NA,TRUE,NA
2,1,Jiang_2020_data_wrangling,data wrangling practices and collaborative interactions with aggregated data,10.1007/s11412-020-09327-1,https://doi.org/10.1007/s11412-020-09327-1,"Jiang, Shiyan;Kahn, Jennifer",2020,"Data visualization technologies are powerful tools for telling evidence-based narratives about oneself and the world. This paper contributes to the literature on data science education by examining the sociotechnical practices of data wrangling--strategies for selecting and managing large, aggregated datasets to produce a model and story. We examined the learning opportunities related to data wrangling practices by investigating youth's talk-in-interaction while assembling models and stories about family migration using interactive data visualization tools and large socioeconomic datasets. We first identified ten sociotechnical practices that characterize youth's interaction with tools and collaboration in data wrangling. We then suggest four categories of activities to describe patterns of learning related to the practices, including addressing missing data, understanding data aggregation, exploring social or historical events that constitute the formation of data patterns, and varying data visual encoding for storytelling. These practices and activities are important to understand for supporting future data science education opportunities that facilitate learning and discussion about scientific and socioeconomic issues. This study also sheds light on how the family migration modeling context positions the youth as having agency and authority over the data and contributes to the design of CSCL environments that tackle the challenges of data wrangling.",ERIC,FALSE,journal article,International Journal of Computer-Supported Collaborative Learning,NA,NA,"United States of America, United States of America",NA,NA,NA,NA,NA,NA,"Data wrangling, modeling, storytelling, family migration, data visualization, sociotechnical practices",FALSE,K-12
2,1,Yamamoto_2021_development,development of online learning material for data science programming using 3d puzzle,10.18178/ijiet.2021.11.4.1505,https://doi.org/10.18178/ijiet.2021.11.4.1505,"Yamamoto N., Ishida A., Ogitsuka K., Oishi N., Murakami J.",2021,"In multidimensional data processing, one of the important data structures is a higher-order tensor or a multidimensional array. In general, the processing related to the higher-order tensor is so complicated that we have been developing understanding support tools for it using 3D puzzles from the viewpoint of making students interested. However, although these tools have been tried by students in graduation studies and other some occasions, their introduction into lectures was one issue. Therefore, in this study, we developed a new programming exercise material for the higher-order tensor, which is supposed to be used in data science subjects, by using a 3D puzzle. This learning material is also composed of Microsoft Teams, and students can access the material remotely to learn programming. In this paper, several students actually tried this material. As a result, it was found that the students themselves could create and submit assignment reports by viewing explanatory videos and performing exercises. From this, it is expected that this material will be able to introduce to data science courses, including online use.",Scopus,TRUE,journal article,International Journal of Information and Education Technology,NA,NA,"Japan, Japan, Japan, Japan, Japan",exercise material,TRUE,quantitative,nonspecific,"Discussed learning material they developed for teaching high-ordered tensors using a 3D puzzle, with a small case study as support.",NA,"Higher-order tensor, 3D puzzle, data science education, R, programing materials, remote exercise",TRUE,NA
2,1,Anderson_2019_keeping,keeping the human in the data scientist: shaping human-centered data science education,10.1002/pra2.103,https://doi.org/10.1002/pra2.103,"Anderson T.D., Parker N.",2019,"Human-centered approaches are still relatively novel for data science practice, where data-driven analytics are often framed as ways to supersede human judgments. This poster presents core design principles devised by the authors to build a data science curriculum foregrounding ethics and valuing creative human capacities alongside strong data analytic skills. The curriculum design transforms human-centered principles into practice. The poster visually illustrates the trajectory of these principles in relation to three specific graduate attributes, using a selection of deep dives into the learning design. To illustrate the specific power information theory and practice has to shape data science training, the poster uses evocative quotes from information science theorists and displays how their work significantly influenced the overall philosophy of the program, student activities and assessments. Using ‘gamestorming’ techniques during the poster session, the audience is invited to contribute further insights about ways to nurture the deeply human capacities of the data scientists we train.",Scopus,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,poster
2,1,Kross_2019_practitioners_teaching,"practitioners teaching data science in industry and academia: expectations, workflows, and challenges",10.1145/3290605.3300493,https://doi.org/10.1145/3290605.3300493,"Kross S., Guo P.J.",2019,"Data science has been growing in prominence across both academia and industry, but there is still little formal consensus about how to teach it. Many people who currently teach data science are practitioners such as computational researchers in academia or data scientists in industry. To understand how these practitioner-instructors pass their knowledge onto novices and how that contrasts with teaching more traditional forms of programming, we interviewed 20 data scientists who teach in settings ranging from small-group workshops to large online courses. We found that: 1) they must empathize with a diverse array of student backgrounds and expectations, 2) they teach technical workflows that integrate authentic practices surrounding code, data, and communication, 3) they face challenges involving authenticity versus abstraction in software setup, finding and curating pedagogically-relevant datasets, and acclimating students to live with uncertainty in data analysis. These findings can point the way toward better tools for data science education and help bring data literacy to more people around the world.",Scopus,FALSE,conference article,NA,CHI '19: Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,NA,"United States of America, United States of America",NA,NA,NA,NA,NA,NA,NA,FALSE,instructors
3,1,Belloum_2019_bridging,bridging the demand and the offer in data science,10.1002/cpe.5200,https://doi.org/10.1002/cpe.5200,"Belloum A.S.Z., Koulouzis S., Wiktorski T., Manieri A.",2019,"During the last several years, we have observed an exponential increase in the demand for Data Scientists in the job market. As a result, a number of trainings, courses, books, and university educational programs (both at undergraduate, graduate and postgraduate levels) have been labeled as â€œBig dataâ€ or â€œData Scienceâ€; the fil-rouge of each of them is the aim at forming people with the right competencies and skills to satisfy the business sector needs. In this paper, we report on some of the exercises done in analyzing current Data Science education offer and matching with the needs of the job markets to propose a scalable matching service, ie, COmpetencies ClassificatiOn (E-CO-2), based on Data Science techniques. The E-CO-2 service can help to extract relevant information from Data Scienceâ€“related documents (course descriptions, job Ads, blogs, or papers), which enable the comparison of the demand and offer in the field of Data Science Education and HR management, ultimately helping to establish the profession of Data Scientist.",Scopus,TRUE,journal article,Concurrency and Computation: Practice and Experience,NA,NA,"Netherlands, Netherlands, Norway, Italy",education technology,TRUE,quant,nonspecific,Discusses the COmpetencies ClassificatiOn service and its use in comparing and identifying gaps between industry demand and educational programs' taught skills and competancies.,NA,"Career Development, Data Science, Data Science Job Market, Education",TRUE,NA
3,1,Rao_2019_data_science,data science education through education data: an end-to-end perspective,10.1109/ISECon.2019.8881970,https://doi.org/10.1109/ISECon.2019.8881970,A. R. Rao; Y. Desai; K. Mishra,2019,"The increasing importance of data science has created a pressing need for more trained professionals. Hence, it is necessary to design efficient education techniques to rapidly train the next generation of students. We describe a holistic approach that integrates multiple objectives within a single semester course taught at the first year level. The objectives include basic data processing techniques, statistical analysis, teamwork, and project management. We conducted a project that combined different public datasets related to the cost and quality of education in the US. Students demonstrated a high degree of involvement in this exercise as they were curious to explore data that related to their own college selection process. It is well known that it is difficult to perform a cost-quality analysis in the field of college education. We used college ranking data created by the Wall Street Journal, and combined it with data from the Integrated Postsecondary Education Data System database (https://nces.ed.gov/ipeds/) that provided college costs and graduation data. Students worked in teams to download sections of the data from multiple sources, performed cleaning and verification, and merged the data for analysis. This taught them the values of teamwork, goal-setting, and process measurement for timely project completion. We determined that the Pearson correlation between the rank of a college and in-state tuition was -0.65 (p<; 0.005) for private colleges, and -0.34 (p<; 0.005) for public colleges. This indicates that higher ranked colleges tend to charge higher tuition. The Pearson correlation between the rank of all colleges and their graduation rates is -0.75 (p<; 0.005), and between rank and retention rates is -0.71 (p<; 0.005). Private college tuition is typically $40,000 annually, whereas public colleges cost $20,000. These figures suggest that public colleges provide good value. This has policy implications for government funding of education.",IEEE,FALSE,conference article,NA,2019 IEEE Integrated STEM Education Conference (ISEC),NA,"United States of America, United States of America, United States of America",course example,FALSE,no data,interdisciplinary,"Example of a data science course centered around class projects and teamwork with real data from U.S. colleges, cardiac surgery, and Fairleigh Dickinson University alumni.",NA,"Data Science, Education, Conferences, Computer Science, Project Management, Market Research , Engineering Profession",TRUE,NA
3,1,Demchenko_2021_edison_data,edison data science framework (edsf): addressing demand for data science and analytics competences for the data driven digital economy,10.1109/educon46332.2021.9453997,https://doi.org/10.1109/educon46332.2021.9453997,Y. Demchenko; C. G. J. JosÃ©; S. Brewer; T. Wiktorski,2021,"Emerging data driven economy including industry, research and business, requires new types of specialists that are capable to support all stages of the data lifecycle from data production and input to data processing and actionable results delivery, visualisation and reporting, which can be jointly defined as the Data Science professions family. Data Science is becoming a new recognised field of science that leverages the Data Analytics methods with the power of the Big Data technologies and Cloud Computing that both provide a basis for effective use of the data driven research and economy models. Data Science research and education require a multi-disciplinary approach and data driven/centric paradigm shift. Besides core professional competences and knowledge in Data Science, increasing digitalisation of Science and Industry also requires new type of workplace and professional skills that rise the importance of critical thinking, problem solving and creativity required to work in highly automated and dynamic environment. The education and training of the data related professions must reflect all multi-disciplinary knowledge and competences that are required from the Data Science and handling practitioners in modern, data driven research and the digital economy. In modern conditions with the fast technology change and strong skills demand, the Data Science education and training should be customizable and delivered in multiple forms, also providing sufficient lab facilities for practical training. This paper discusses aspects of building customizable and interoperable Data Science curricula for different types of learners and target application domains. The proposed approach is based on using the EDISON Data Science Framework (EDSF) initially developed in the EU funded Project EDISON and currently being maintained by the EDISON Community Initiative.",IEEE,FALSE,conference article,NA,2021 IEEE Global Engineering Education Conference,NA,"Netherlands, Spain, England, Norway",program example,FALSE,no data,nonspecific,Devloped broad curricula topics for data science education based on the EDISON Data Science Framework,NA,"Data Science, Data Scientist Professional, Big Data, EDISON Data Science Framework (EDSF), Data Science Competences Framework, Data Science Body of Knowledge, Data Science Model Curriculum, FAIR principles in Open Education, Curriculum Design",TRUE,NA
3,1,Davis_2020_ethics,ethics in data science education,10.18260/1-2--34589,https://doi.org/10.18260/1-2--34589,Davis K.C.,2020,"There is a growing recognition of the importance of ethics education in data science programs. Recent news stories about data breaches and algorithmic biases indicate that big data projects raise ethical concerns with the potential to inflict harm on a wide societal or global scale. Several collaborative, multi-disciplinary reports from academia and professional organizations have proposed curricular recommendations for data science programs. The necessity of including a study of ethics is present in these reports, although the depth of coverage varies. In this paper, we give an overview of how ethics for data science is covered in reports created by educational organizations, a summary of codes of ethics for practitioners of data science, and a brief overview of approaches for teaching ethics in data science.",Scopus,TRUE,conference article,NA,2020 ASEE Virtual Annual Conference Content Access,NA,United States of America,review of current state of data science education,TRUE,qual,interdisciplinary,Reviews and characterizes ethics in curriculum of undergraduate data science.,NA,NA,TRUE,NA
3,1,Sorensen_2018_evaluating_computational,evaluating computational thinking in jupyter notebook data science projects,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103846829&partnerID=40&md5=0ad9e8c92019d355ad332a73d555acf6,"Sorensen C., Mustafaraj E.",2018,"The interdisciplinary field of data science requires a strong foundation in computational thinking (CT) concepts and practices. In this paper, we describe the use of qualitative and quantitative methods to study data science projects completed by undergraduate students who are learning data science but have already learned computer programming. The projects are stored as Jupyter notebooks: documents that store code, as well as its output from execution, formatted text for self-explanations, and graphics. Our analysis of the notebooks discovers two kinds of student attitudes: explorers, who work iteratively, and goal accomplishers, who work incrementally. Despite varying attitudes, we find that students often fluctuate between the two learner types depending on their computational goals for a given notebook. Moreover, when students practice the explorer approach, they often engage more actively with many CT skills such as pattern generalization and communication of results. Finally, we propose ways to utilize these findings to encourage CT practices in future data science curricula.",Scopus,TRUE,conference article,NA,Proceedings of the International Conference on Computational Thinking Education 2018,NA,United States of America,pedagogical approach,TRUE,mixed,nonspecific,"Present approach to evaluating students computational thinking, both qualitatively and quantitatively, on projects done in Jupyter Notebooks.",NA,"Computational Thinking, Data Science Education, Jupyter Notebooks, Learner Types",TRUE,NA
3,1,Horton_2021_integrating_computing,"integrating computing in the statistics and data science curriculum: creative structures, novel skills and habits, and ways to teach computational thinking",10.1080/10691898.2020.1870416,https://doi.org/10.1080/10691898.2020.1870416,"Horton N.J., Hardin J.S.",2021,"Nolan and Temple Lang argued for the fundamental role of computing in the statistics curriculum. In the intervening decade, the statistics education community has acknowledged that computational skills are as important to statistics and data science practice as mathematics. There remains a notable gap, however, between our intentions and our actions. In this special issue of the Journal of Statistics and Data Science Education, we have assembled a collection of articles that (1) suggest creative structures to integrate computing, (2) describe novel data science skills and habits, and (3) propose ways to teach computational thinking. We believe that it is critical for the community to redouble our efforts to embrace sophisticated computing in the statistics and data science curriculum. We hope that these articles provide useful guidance for the community to move these efforts forward.",Scopus,TRUE,editorial material,Journal of Statistics and Data Science Education,NA,NA,"United States of America, United States of America",NA,NA,NA,NA,NA,NA,NA,FALSE,introduction to a journal's special issue
3,1,Hagen_2020_teaching_data,teaching data science to social sciences and humanities students,10.1145/3396956.3396968,https://doi.org/10.1145/3396956.3396968,Hagen L.,2020,"This tutorial provides guidance on how to teach data science to non-technical students, especially for social science and humanities students. In this tutorial, I will share resources, strategies, and models for teaching data science to non-technical students. After the presentation and discussion, participants will conduct hands-on activities, including developing their own data science programs. Participates are recommended to bring information on faculty, student, and current courses from their institutions in preparation for the activities.",Scopus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,presentation summary
4,1,Takemura_2018_new_era,a new era of statistics and data science education in japanese universities,10.1007/s42081-018-0005-7,https://doi.org/10.1007/s42081-018-0005-7,"Takemura, A",2018,"In April 2017, Shiga University launched an undergraduate program in the new faculty of data science. This faculty emphasizes the study and application of statistics and is the first of its kind in Japan. Shiga University also plans to launch a master's program in data science starting in April 2019. The inauguration of the faculty marks a new era of statistics and data science education in Japanese universities, in view of the fact that there were virtually no statistics faculties in Japanese universities before that of Shiga University. In April 2018, Yokohama City University will follow Shiga University with the opening of a new school of data science. We discuss the background of these developments and the prospects of statistics and data science in Japan.",web of science,TRUE,journal article,Japanese Journal of Statistics and Data Science,NA,NA,Japan,program example,FALSE,no data,nonspecific,"Describes historic deficit of statistics and data science as a science in Japanese education. Briefly discusses new data science program established by Shiga University in 2017, and its prospects.",Before Shiga University there were no data science programs and almost no statistics programs. Statistics was only taught in fields where it was necessary and even then only relevant topics were taught.,"Data as economic resource, Data scientist, Internet of Things, Project-based learning, Statistical science",TRUE,NA
4,1,Demchenko_2017_customisable_data,customisable data science educational environment: from competences management and curriculum design to virtual labs on-demand,10.1109/cloudcom.2017.59,https://doi.org/10.1109/cloudcom.2017.59,Y. Demchenko; A. Belloum; C. de Laat; C. Loomis; T. Wiktorski; E. Spekschoor,2017,"Data Science is an emerging field of science, which requires a multi-disciplinary approach and is based on the Big Data and data intensive technologies that both provide a basis for effective use of the data driven research and economy models. Modern data driven research and industry require new types of specialists that are capable to support all stages of the data lifecycle from data production and input to data processing and actionable results delivery, visualisation and reporting, which can be jointly defined as the Data Science professions family. The education and training of Data Scientists currently lacks a commonly accepted, harmonized instructional model that reflects all multi-disciplinary knowledge and competences that are required from the Data Science practitioners in modern, data driven research and the digital economy. The educational model and approach should also solve different aspects of the future professionals that includes both theoretical knowledge and practical skills that must be supported by corresponding education infrastructure and educational labs environment. In modern conditions with the fast technology change and strong skills demand, the Data Science education and training should be customizable and delivered in multiple form, also providing sufficient data labs facilities for practical training. This paper discussed both aspects: building customizable Data Science curriculum for different types of learners and proposing a hybrid model for virtual labs that can combine local university facility and use cloud based Big Data and Data analytics facilities and services on demand. The proposed approach is based on using the EDISON Data Science Framework (EDSF) developed in the EU funded Project EDISON and CYCLONE cloud automation systems being developed in another EU funded project CYCLONE.",IEEE,FALSE,conference article,NA,2017 IEEE International Conference on Cloud Computing Technology and Science (CloudCom),NA,"Netherlands, Netherlands, Netherlands, Switzerland, Norway, Netherlands",program example,FALSE,no data,nonspecific,"Defines EDISON Data Science Framework and ""provides advice on the required Data Science Education Environment to facilitate fast practical knowledge and skills aquisition by students and learners.""",NA,"Data Science, Data Scientist Professional, Big Data, EDISON Data Science Framework (EDSF), Data Science Competences Framework, Data Science Body of Knowledge, Data Science Model Curriculum, FAIR principles in Open Education, Virtual Data Labs (VDLabs), CYCLONE Cloud Automation platform, SlipStream",TRUE,NA
4,1,Zakaria_2022_data_science,data science education programmes in middle eastern institutions: a survey study,10.1177/03400352221113362,https://doi.org/10.1177/03400352221113362,Zakaria M.S.,2022,"In response to the current trends in dealing with data in academia, various research institutions and commercial entities around the world are building new programmes to fill the gaps in workforce demand in specific disciplines, including data curation, big data, data management, data science and data analytics. Thus, the aim of the present study was to reveal the reality of data science education in the Middle East and to determine the opportunities and challenges for teaching data science in the region. Thirteen countries in the Middle East were offering 48 data science programmes at the time of the study. The results reveal that these data science programmes significantly use the words â€˜dataâ€™ and â€˜analyticsâ€™ in their names. With regard to the academic affiliations of the data science programmes, the study found that they are offered in a variety of schools, especially computer science, information technology and business. Moreover, the study found that computer science is the dominant trend in the programmes. Data science programmes have a significant overlap with other programmes, especially statistics and computer science, because of the interdisciplinary nature of this field. Data science schools in the Middle East differ in terms of their programme titles, programme descriptions, course catalogues, curriculum structures and course objectives. Broadly, this study may be useful for those who are seeking to establish a data science programme or to strengthen data science curricula at both the undergraduate and postgraduate levels.",Scopus,FALSE,journal article,International Federation of Library Asociations and Institutions Journal,NA,NA,Egypt,review of current state of data science education,TRUE,qualitative,interdisciplinary,Reviews current state of data science education in the middle east with a survey of 48 institutions.,NA,"Data science, data analytics, data science education, curriculum analysis, Middle East, Arabian Gulf countries",TRUE,NA
4,1,Mikroyannidis_2018_designing,designing and delivering a curriculum for data science education across europe,10.1007/978-3-319-73204-6_59,https://doi.org/10.1007/978-3-319-73204-6_59,"Mikroyannidis A., Domingue J., Phethean C., Beeston G., Simperl E.",2018,NA,Scopus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,practitioners
4,1,Ruckcharti_2017_hadoop,hadoop as a service for academic purposes,10.1145/3167020.3167032,https://doi.org/10.1145/3167020.3167032,"Ruckcharti U., Atiratana N., Krathu W., Arpnikanondt C.",2017,"The growth of data science education at both graduate and undergraduate levels has increase dramatically. Need for computing platforms that are well-equip with the appropriate tools for students and instructors, and that are readily accessible and flexibly configurable has subsequently become more conspicuous. Using lots of sandboxes that would consume tremendous resources is not an effective solution. This paper propose a solution that design and implement Hadoop as a private online service that could effectively meet the design characteristics of an academic data science computing platform. The propose design emphasise a quick deployment solution based on available resources and technologies. The case study that follow demonstrate and cultivate our approach as a proof of concept for any academic institutions to implement their own services. This paper contains many aspects of service implementation from managing resources to choosing the right Hadoop platform components and solution to accounting for user authentication and authorisation as well as security and network design.",Scopus,FALSE,conference article,NA,MEDES '17: Proceedings of the 9th International Conference on Management of Digital EcoSystems,NA,"Thailand, Thailand, Thailand, Thailand",educational technology,FALSE,no data,nonspecific,"""This paper proposes a design and implementation of Hadoop as a Service (HaaS) for academic purposes to facilitate the students in their hands-on practice and learning of big data as well as in other relevant courses.""",NA,"Big Data, Data Science, Hadoop, Service",TRUE,NA
4,1,Kross_2020_democratization,the democratization of data science education,10.1080/00031305.2019.1668849,https://doi.org/10.1080/00031305.2019.1668849,"Kross S., Peng R.D., Caffo B.S., Gooding I., Leek J.T.",2020,"Over the last three decades, data have become ubiquitous and cheap. This transition has accelerated over the last five years and training in statistics, machine learning, and data analysis has struggled to keep up. In April 2014, we launched a program of nine courses, the Johns Hopkins Data Science Specialization, which has now had more than 4 million enrollments over the past five years. Here, the program is described and compared to standard data science curricula as they were organized in 2014 and 2015. We show that novel pedagogical and administrative decisions introduced in our program are now standard in online data science programs. The impact of the Data Science Specialization on data science education in the U.S. is also discussed. Finally, we conclude with some thoughts about the future of data science education in a data democratized world.",Scopus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,MOOCs
5,1,Ionascu_2021_ds_lab,ds lab notebook: a new tool for data science applications,10.1109/synasc51798.2020.00056,https://doi.org/10.1109/synasc51798.2020.00056,A. Ionascu; S. -A. Stefaniga,2021,"The main focus of the technical application of this research relies on a web and mobile-based solution identified as Data Science Notebook named as DS Lab Notebook. Specifically, the main focus will be on tackling already present challenges in data science education and a solution presented around DS Lab, an interactive computational notebook. The core ideas are represented by the concept of extending the traditional computing notebooks, especially from the Jupyter family, with live visualizations, debugging, widgets, and interactivity during the educational process across all the major platforms: web, Android, and IOS. The features are outlined in several use cases that can be useful in the data-science teaching process, with a primary focus in matrix manipulations, scatter plots, and image filters. Python 3 was used as the main programming runtime and the back-end for providing access to variable values and type information is being described in the form of a runtime-independent pipeline relying on code parsing and injection.",IEEE,FALSE,conference article,NA,2020 22nd International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC),NA,"Romania, Romania",education technology,FALSE,no data,nonspecific,"Describes Data Science Notebook, a web and mobile-based interactive computational notebook, and compares it to other computing notebooks",NA,"Data Science, Jupyter, Real-Time, Interactive systems and tools, Human computer interaction, Development frameworks and environments",TRUE,NA
5,1,Blair_2021_establishing_abet,establishing abet accreditation criteria for data science,10.1145/3408877.3432445,https://doi.org/10.1145/3408877.3432445,"Blair J.R.S., Jones L., Leidig P., Murray S., Raj R.K., Romanowski C.J.",2021,"Prompted by the skyrocketing demand for data scientists, progress made by the ACM Data Science Task Force on defining data science competencies, and inquiries about data science accreditation, ABET is in the process of developing accreditation criteria for undergraduate data science programs. The effort is led by members of a joint data science criteria subcommittee appointed by ABET's Computing Accreditation Commission (CAC) and CSAB (the lead society for computing accreditation). Establishing data science accreditation criteria is a notable milestone in the maturing data science discipline, indicating the presence of an accepted body of knowledge, standards of practice, and ethical codes for practitioners. This position paper motivates the effort and discusses prior work towards defining data science education requirements. It describes the ongoing process for creating and obtaining approval of the accreditation criteria, and how feedback was and will be solicited from the computing and statistical communities. The current draft data science criteria, which was approved in July 2020 by the relevant ABET bodies for a year of public review and comment, is presented. These criteria emphasize the three pillars of data science: computing foundations, mathematical/statistical foundations, and experience in at least one data application domain. This report thus serves both to inform and to stimulate the academic discussion needed to finalize appropriate data science accreditation by ABET.",Scopus,TRUE,conference article,NA,SIGCSE '21: 52nd ACM Technical Symposium on Computer Science Education,NA,"United States of America, United States of America, United States of America, United States of America, United States of America, United States of America",establishing accreditation criteria,FALSE,no data,computer science,"""Discuss the process used and status of ABET data science accreditation criteria for undergraduate programs that emphasize computing skills""",NA,"Data science programs, data analytics programs, computing education, program accreditation
",TRUE,NA
5,1,Suthar_2021_real_data,real data and application-based interactive modules for data science education in engineering,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124546523&partnerID=40&md5=ed00569a6049c4f397399743b6de40ef,"Suthar K., Mitchell T., Hartwig A.C., Wang J., Mao S., Parson L., Zeng P., Liu B., He P.",2021,"The importance of data science and engineering (DSE) education cannot be overstated and undergraduate education offers a critical link in providing more DSE exposure to students and expanding the supply of DSE talent. Currently significant progress has been made in classwork, while progress in hands-on research experience is still lacking. To help fill this gap, we propose to create data-enabled engineering project (DEEP) modules in the form of interactive Jupyter Notebooks based on real data and applications. We hypothesize that this web-based interactive development and learning environment (IDLE) will enable easy and wide adoption of the DEEP modules by other educators and institutions. In this work, we will present our ideas, the rationale behind the proposed approach, the work in progress, and the future plans for the project.",Scopus,FALSE,conference article,NA,2021 ASEE Annual Conference,NA,"United States of America, United States of America, United States of America, United States of America, United States of America, United States of America, United States of America, United States of America, United States of America",education technology,FALSE,no data,engineering,Discusses motivation behind creating data-enabled engineering project modeules in the form of interactive Jupyter Notebooks based on real data and applications.,NA,"Data science, workforce development, data-enabled engineering project, experiential learning, course-based undergraduate research experience",TRUE,NA
5,1,Zhang_2020_self,self and socially shared regulation of learning in data science education: a case study of â€œquantified selfâ€ project,NA,https://repository.isls.org/handle/1/6745,"Zhang J., Wu B.",2020,This study explored the influence of student self-regulation (SRL) ability on socially shared regulation of learning (SSRL) and data literacy presented in a data-driven research project. We adopted a process-oriented method for analyzing video recordings of group conversation in the project meetings. Results showed that the high SRL group were tended to engage more in SSRL and critical components of data literacy than the low SRL group. Implications of the study are also discussed.,Scopus,TRUE,conference article,NA,14th International Conference of the Learning Sciences (ICLS),NA,"China, China",pedagogical approach,FALSE,qual,educational technology,"""this study aims to explore the influence of student self-regulation ability on socially shared regulation of learning during collaboration on a data-driven research project.""",More about psychology than a pedegogical approach,"Learning, Identity",TRUE,NA
5,1,Tucker_2022_teaching_statistics,teaching statistics and data analysis with r,10.1080/26939169.2022.2089410,https://doi.org/10.1080/26939169.2022.2089410,"Tucker M.C., Shaw S.T., Son J.Y., Stigler J.W.",2022,"We developed an interactive online textbook that interleaves R programming activities with text as a way to facilitate students’ understanding of statistical ideas while minimizing the cognitive and emotional burden of learning programming. In this exploratory study, we characterize the attitudes and experiences of 672 undergraduate students as they used our online textbook as part of a 10-week introductory course in statistics. Students expressed negative attitudes and concerns related to R at the beginning of the course, but most developed more positive attitudes after engaging with course materials, regardless of demographic characteristics or prior programming experience. Analysis of a subgroup of students revealed that change in attitudes toward R may be linked to students’ patterns of engagement over time and students’ perceptions of the learning environment.",Scopus,TRUE,journal article,Journal of Statistics and Data Science Education,NA,NA,"United States of America, United States of America, United States of America, United States of America",education technology,Whether integration of R coding within an interactive online textbook can reduce the perceived cost of learning programming for students while increasing its value and relevance to statistical understanding and practice.,mixed,psychology,"They ""were interested in whether integrating R programming in a way that facilitates student understanding of statistics would lead psychology students taking an introductory statistics course to develop more positive attitudes toward R and improve their motivation to learn statistics.""","Their textbook did not require software installation (e.g. R, RStudio)","Data science education, Higher education, R, Statistics education research",TRUE,NA
5,1,Nelson_2019_turning_health,turning health systems data into actionable information,10.1097/nna.0000000000000734,https://doi.org/10.1097/nna.0000000000000734,"Nelson-Brantley HV, Jenkins P, Chipps E.",2019,"Health systems produce vast amounts of complex, multidimensional data. Health systems nurse leaders, informaticians, and nurse researchers must partner to turn these data into actionable information to drive quality clinical outcomes. The authors review health systems in the era of big data, identify opportunities for health systems-nursing research partnerships, and introduce emerging approaches to data science education in nursing.",pubmed,FALSE,journal article,JONA: The Journal of Nursing Administration,NA,NA,"United States of America, United States of America, United States of America",call to action,NA,no data,nursing,The authors discuss need for education and collaboration of data scientists in nursing health care fields for actionable research results.,Discussed major decit of any data science education in nursing PhD programs,NA,FALSE,graduate
