reviewer_1,reviewer_2,our_id,document_title,doi,document_link,authors,publication_year,abstract,database,open_access,new_doc_type,journal,conference,book,affiliation_country,content_area,research_question,data_collection_type,main_field,big_pic_notes,interesting_facts,keywords,keep,why_not_keep
5,3,Sinha_2021_robust_effects,robust effects of the efficacy of explicit failure-driven scaffolding in problem-solving prior to instruction: a replication and extension,10.1016/j.learninstruc.2021.101488,https://doi.org/10.1016/j.learninstruc.2021.101488,"Sinha T,Kapur M",2021,"Although Productive Failure has shown to be effective (Kapur, 2016; Loibl, Roll, & Rummel, 2017), it is not clear if failure in problem-solving is necessary. Initial work in a quasi-experimental setting suggests that explicitly designing for experiences of failure leads to better learning outcomes than designing for success. We build on this to report on a controlled experimental study where students are exposed to failure-driven, success-driven, or no explicit scaffolding in problem-solving prior to instruction. For assessments of non-isomorphic conceptual understanding, our results align with those from prior work. Despite the similarity in posttest scores, students exposed to failure-driven scaffolding demonstrate higher quality of constructive reasoning than those receiving success-driven scaffolding. Additionally, our study reveals learning benefits of failure-driven scaffolding (for both posttest scores and reasoning quality) on assessments of transfer. Several cognitive, affective and meta-cognitive mechanisms are investigated to explain robust learning benefits of failure-driven scaffolding in preparatory problem-solving.",science direct,NA,journal article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,postgraduate
3,5,Biehler_2022_editorial_research,editorial: research on data science education special issue of the statistics education research journal,10.52041/serj.v21i2.606,https://doi.org/10.52041/serj.v21i2.606,"Biehler R., De Veaux R., Engel J., Kazak S., Frischemeier D.",2022,A very warm welcome to this Special Issue of the Statistics Education Research Journal (SERJ) on data science education. Our hope is to give an overview of selected theoretical thoughts and empirical studies on data science education from a statistics education research perspective. Data science education is rapidly developing but research into data science education is still in its infancy. The current issue presents a snapshot of this developing field.,Scopus,TRUE,editorial material,Statistics Education Research Journal,NA,NA,"Germany, United States of America, Germany, Turkey, Germany",review of current state of data science education,FALSE,no data,data science,NA,NA,NA,TRUE,NA
5,3,Erickson_2021_introducing_data,introducing data science with data moves and codap,10.1111/test.12240,https://doi.org/10.1111/test.12240,"Erickson T., Chen E.",2021,This paper describes a short module [3] for introducing data science to senior school students or other data-science beginners. The design focuses on ‚Äúdata moves.‚Äù Students use CODAP [5] to do their work.,Scopus,FALSE,journal article,Teaching Statistics,NA,NA,"United States of America, United States of America",NA,NA,NA,NA,NA,NA,"teaching, CODAP, data moves, data science, data science education, teaching statistics",FALSE,not a specific outcome for undergraduate
5,3,Virkus_2020_data_science,data science and its relationship to library and information science: a content analysis,10.1108/dta-07-2020-0167,https://doi.org/10.1108/dta-07-2020-0167,"Virkus S., Garoufallou E.",2020,"Purpose
The purpose of this paper is to present the results of a study exploring the emerging field of data science from the library and information science (LIS) perspective.

Design/methodology/approach
Content analysis of research publications on data science was made of papers published in the Web of Science database to identify the main themes discussed in the publications from the LIS perspective.

Findings
A content analysis of 80 publications is presented. The articles belonged to the six broad categories: data science education and training; knowledge and skills of the data professional; the role of libraries and librarians in the data science movement; tools, techniques and applications of data science; data science from the knowledge management perspective; and data science from the perspective of health sciences. The category of tools, techniques and applications of data science was most addressed by the authors, followed by data science from the perspective of health sciences, data science education and training and knowledge and skills of the data professional. However, several publications fell into several categories because these topics were closely related.

Research limitations/implications
Only publication recorded in the Web of Science database and with the term ìdata scienceî in the topic area were analyzed. Therefore, several relevant studies are not discussed in this paper that either were related to other keywords such as ìe-scienceî, ìe-researchî, ìdata serviceî, ìdata curationî, ìresearch data managementî or ìscientific data managementî or were not present in the Web of Science database.

Originality/value
The paper provides the first exploration by content analysis of the field of data science from the perspective of the LIS.",Scopus,NA,journal article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,literature review of data science
5,3,Maksimenkova_2020_collaborative_learning,collaborative learning in data science education: a data expedition as a formative assessment tool,10.1007/978-3-030-11932-4_2,https://doi.org/10.1007/978-3-030-11932-4_2,"Maksimenkova O., Neznanov A., Radchenko I.",2020,"The paper addresses the questions of data science education of current importance. It aims to introduce and justify the framework that allows flexibly evaluate the processes of a data expedition and a digital media created during it. For these purposes, the authors explore features of digital media artefacts which are specific to data expeditions and are essential to accurate evaluation. The rubrics as a power but hardly formalizable evaluation method in application to digital media artefacts are also discussed. Moreover, the paper documents the experience of rubrics creation according to the suggested framework. The rubrics were successfully adopted to two data-driven journalism courses. The authors also formulate recommendations on data expedition evaluation which should take into consideration structural features of a data expedition, distinctive features of digital media, etc.",Scopus,NA,conference article,NA,International Conference on Interactive Collaborative Learning,NA,"Russia, Russia, Russia",educational technology and pedagogical approach,NA,NA,NA,NA,NA,NA,FALSE,graduate students
1,3,Green_2019_livedatalab,livedatalab: a cloud-based platform to facilitate hands-on data science education at scale,10.1145/3330430.3333665,https://doi.org/10.1145/3330430.3333665,"Green A., Zhai C.",2019,NA,Scopus,TRUE,conference article,NA,L@S '19: Proceedings of the Sixth (2019) ACM Conference on Learning @ Scale,NA,"United States of America, United States of America",education technology,FALSE,no data,data science,NA,NA,"data science education, cloud computing, virtual lab",TRUE,NA
3,1,Belloum_2019_bridging,bridging the demand and the offer in data science,10.1002/cpe.5200,https://doi.org/10.1002/cpe.5200,"Belloum A.S.Z., Koulouzis S., Wiktorski T., Manieri A.",2019,"During the last several years, we have observed an exponential increase in the demand for Data Scientists in the job market. As a result, a number of trainings, courses, books, and university educational programs (both at undergraduate, graduate and postgraduate levels) have been labeled as ‚ÄúBig data‚Äù or ‚ÄúData Science‚Äù; the fil-rouge of each of them is the aim at forming people with the right competencies and skills to satisfy the business sector needs. In this paper, we report on some of the exercises done in analyzing current Data Science education offer and matching with the needs of the job markets to propose a scalable matching service, ie, COmpetencies ClassificatiOn (E-CO-2), based on Data Science techniques. The E-CO-2 service can help to extract relevant information from Data Science‚Äìrelated documents (course descriptions, job Ads, blogs, or papers), which enable the comparison of the demand and offer in the field of Data Science Education and HR management, ultimately helping to establish the profession of Data Scientist.",Scopus,TRUE,journal article,Concurrency and Computation: Practice and Experience,NA,NA,"Netherlands, Netherlands, Norway, Italy",review of current state of data science education,TRUE,mixed,data science,NA,NA,"career development, data science, data science job market, education",TRUE,NA
1,3,Marshall_2020_targeted_curricular,targeted curricular innovations in data science,10.1109/fie43999.2019.9028491,https://doi.org/10.1109/fie43999.2019.9028491,B. Marshall; S. Geier,2020,"Many employers expect skills such as proper data generation, collection, storage, and analysis; however, these skills are often not taught in the undergraduate experience. Many STEM disciplines require computing coursework that includes coding in a modern programming language but does not explicitly address data stewardship. In this research, we present a faculty-focused data science program to address this educational gap. The faculty at two undergraduate institutions participate in a year-long slate of activities to learn about data science and design mechanisms for classroom dissemination. We describe the program details and provide sample classroom implementations as well as a summary of faculty post-participation perceptions.",IEEE,TRUE,unknown,NA,2019 IEEE Frontiers in Education Conference (FIE),NA,"United States of America, United States of America",program example,TRUE,mixed,interdisciplinary,NA,NA,"data science, education, curriculum development",TRUE,NA
3,1,Rao_2019_data_science,data science education through education data: an end-to-end perspective,10.1109/ISECon.2019.8881970,https://doi.org/10.1109/ISECon.2019.8881970,A. R. Rao; Y. Desai; K. Mishra,2019,"The increasing importance of data science has created a pressing need for more trained professionals. Hence, it is necessary to design efficient education techniques to rapidly train the next generation of students. We describe a holistic approach that integrates multiple objectives within a single semester course taught at the first year level. The objectives include basic data processing techniques, statistical analysis, teamwork, and project management. We conducted a project that combined different public datasets related to the cost and quality of education in the US. Students demonstrated a high degree of involvement in this exercise as they were curious to explore data that related to their own college selection process. It is well known that it is difficult to perform a cost-quality analysis in the field of college education. We used college ranking data created by the Wall Street Journal, and combined it with data from the Integrated Postsecondary Education Data System database (https://nces.ed.gov/ipeds/) that provided college costs and graduation data. Students worked in teams to download sections of the data from multiple sources, performed cleaning and verification, and merged the data for analysis. This taught them the values of teamwork, goal-setting, and process measurement for timely project completion. We determined that the Pearson correlation between the rank of a college and in-state tuition was -0.65 (p<; 0.005) for private colleges, and -0.34 (p<; 0.005) for public colleges. This indicates that higher ranked colleges tend to charge higher tuition. The Pearson correlation between the rank of all colleges and their graduation rates is -0.75 (p<; 0.005), and between rank and retention rates is -0.71 (p<; 0.005). Private college tuition is typically $40,000 annually, whereas public colleges cost $20,000. These figures suggest that public colleges provide good value. This has policy implications for government funding of education.",IEEE,TRUE,unknown,NA,2019 IEEE Integrated STEM Education Conference (ISEC),NA,"United States of America, United States of America, United States of America",NA,NA,NA,NA,NA,NA,"data science
,
curricular development
,
project management
,
data science, curricular development, project management, statistical analysis",FALSE,not data science education
3,1,Hagen_2020_teaching_data,teaching data science to social sciences and humanities students,10.1145/3396956.3396968,https://doi.org/10.1145/3396956.3396968,Hagen L.,2020,"This tutorial provides guidance on how to teach data science to
non-technical students, especially for social science and humanities
students. In this tutorial, I will share resources, strategies, and models for teaching data science to non-technical students. After the
presentation and discussion, participants will conduct hands-on
activities, including developing their own data science programs.
Participates are recommended to bring information on faculty, student, and current courses from their institutions in preparation for
the activities.",Scopus,TRUE,conference article,NA,dg.o '20: The 21st Annual International Conference on Digital Government Research,NA,United States of America,NA,FALSE,no data,social sciences and humanities,NA,NA,"data science, data science education, non-technical users, social
science, humanity",FALSE,tutorial with no relevant info
1,3,Vance_2022_integrating,integrating the humanities into data science education: reimagining the introductory data science course,10.52041/serj.v21i2.42,https://doi.org/10.52041/serj.v21i2.42,"Vance E.A., Glimp D.R., Pieplow N.D., Garrity J.M., Melbourne B.A.",2022,"Despite growing calls to develop data science studentsí ethical awareness and expand human-centered approaches to data science education, introductory courses in the field remain largely technical. A new interdisciplinary data science program aims to merge STEM and humanities perspectives starting at the very beginning of the data science curriculum. Existing literature suggests that humanities integration can make STEM courses more appealing to a wider range of students, including women and students of color, and enhance student learning of essential concepts and foundational reasoning skills, such as those collectively known as data acumen. Cultivating studentsí data acumen requires a more inclusive vision of how the knowledge and insights generated through computational methods and statistical analysis relates to other ways of knowing.",Scopus,TRUE,journal article,Statistics Education Research Journal,NA,NA,"United States of America, United States of America, United States of America, United States of America, United States of America",course example and call to action,TRUE,no data,interdisciplinary,NA,NA,Statistics education research; Data acumen; Data science education research; Humanities education research; Statistical literacy; Data literacy,TRUE,NA
3,1,Sorensen_2018_evaluating_computational,evaluating computational thinking in jupyter notebook data science projects,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103846829&partnerID=40&md5=0ad9e8c92019d355ad332a73d555acf6,"Sorensen C., Mustafaraj E.",2018,"The interdisciplinary field of data science requires a strong foundation in computational thinking (CT) concepts and practices. In this paper, we describe the use of qualitative and quantitative methods to study data science projects completed by undergraduate students who are learning data science but have already learned computer programming. The projects are stored as Jupyter notebooks: documents that store code, as well as its output from execution, formatted text for self-explanations, and graphics. Our analysis of the notebooks discovers two kinds of student attitudes: explorers, who work iteratively, and goal accomplishers, who work incrementally. Despite varying attitudes, we find that students often fluctuate between the two learner types depending on their computational goals for a given notebook. Moreover, when students practice the explorer approach, they often engage more actively with many CT skills such as pattern generalization and communication of results. Finally, we propose ways to utilize these findings to encourage CT practices in future data science curricula.",Scopus,FALSE,conference article,NA,"Proceedings of the International Conference on Computational Thinking
Education 2018",NA,"United States of America, United States of America",pedagogical approach,TRUE,mixed,computer science,NA,NA,"computational thinking, data science education, Jupyter
notebooks, learner types",TRUE,NA
1,3,Hee_2017_tailored_data,tailored data science education using gamification,10.1109/cloudcom.2016.0108,https://doi.org/10.1109/cloudcom.2016.0108,K. Hee; R. V. Zicari; K. Tolle; A. Manieri,2017,"The interest to become a data scientist or related professions in data science domain is rapidly growing. To meet such a demand, we propose a novel educational service that aims to provide a tailored learning paths for data science. Our target user is one who aims to be an expert in data science. Our approach is to analyze the background of the practitioner and match the learning units. A critical feature is that we use gamification to reinforce the practitioner engagement. We believe that our work provides a practical guideline for those who wants to learn data science.",IEEE,NA,unknown,NA,2016 IEEE 8th International Conference on Cloud Computing Technology and Science,NA,"Germany, Germany, Germany, Italy",NA,NA,NA,NA,NA,NA,"data science education; tailored learning path;
learning goal; learning unit, EDISON competence framework;
knowledge area; data crowdsourcing; gamification",FALSE,practitioner
3,1,Davis_2020_ethics,ethics in data science education,10.18260/1-2--34589,https://doi.org/10.18260/1-2--34589,Davis K.C.,2020,"There is a growing recognition of the importance of ethics education in data science programs. Recent news stories about data breaches and algorithmic biases indicate that big data projects raise ethical concerns with the potential to inflict harm on a wide societal or global scale. Several collaborative, multi-disciplinary reports from academia and professional organizations have proposed curricular recommendations for data science programs. The necessity of including a study of ethics is present in these reports, although the depth of coverage varies. In this paper, we give an overview of how ethics for data science is covered in reports created by educational organizations, a summary of codes of ethics for practitioners of data science, and a brief overview of approaches for teaching ethics in data science.",Scopus,NA,conference article,NA,"2020 ASEE Virtual Annual Conference Content Access
2020 ASEE Virtual Annual Conference Content Access
2020 ASEE Virtual Annual Conference",NA,United States of America,class activity example,TRUE,qual,data science,NA,NA,NA,TRUE,NA
4,3,Li_2021_exploring_interdisciplinary,exploring interdisciplinary data science education for undergraduates: preliminary results,10.1007/978-3-030-71292-1_43,https://doi.org/10.1007/978-3-030-71292-1_43,"Li F., Xiao Z., Ng J.T.D., Hu X.",2021,"This paper reports a systematic literature review on undergraduate data
science education followed by semi-structured interviews with two frontier data
science educators. Through analyzing the hosting departments, design principles,
curriculum objectives, and curriculum design of existing programs, our findings
reveal that (1) the data science field is inherently interdisciplinary and requires
joint collaborations between various departments. Multi-department administration
was one of the solutions to offer interdisciplinary training, but some problems
have also been identified in its practical implementation; (2) data science education
should emphasize hands-on practice and experiential learning opportunities to
prepare students for data analysis and problem-solving in real-world contexts; and
(3) although the importance of comprehensive coverage of various disciplines in
data science curricula is widely acknowledged, howto achieve an effective balance
between various disciplines and how to effectively integrate domain knowledge
into the curriculum still remain open questions. Findings of this study can provide
insights for the design and development of emerging undergraduate data science
programs.",Scopus,FALSE,conference article,NA,"Diversity, Divergence, Dialogue. iConference 2021",NA,"Hong Kong S.A.R., Hong Kong S.A.R., China, China",review of current state of data science education,TRUE,qual,interdisciplinary,"Multi-department administration was one of the solutions to offer
interdisciplinary training, but some problems has also been identified in its practical
implementation.",NA,"Data science education, Undergraduate, Interdisciplinarity,
Curriculum design",TRUE,NA
3,4,Robeva_2020_changing,changing the nature of quantitative biology education: data science as a driver,10.1007/s11538-020-00785-0,https://doi.org/10.1007/s11538-020-00785-0,"Robeva RS, Jungck JR, Gross LJ.",2020,"We live in a data-rich world with rapidly growing databases with zettabytes of data. Innovation, computation, and technological advances have now tremendously accelerated the pace of discovery, providing driverless cars, robotic devices, expert healthcare systems, precision medicine, and automated discovery to mention a few. Even though the definition of the term data science continues to evolve, the sweeping impact it has already produced on society is undeniable. We are at a point when new discoveries through data science have enormous potential to advance progress but also to be used maliciously, with harmful ethical and social consequences. Perhaps nowhere is this more clearly exemplified than in the biological and medical sciences. The confluence of (1) machine learning, (2) mathematical modeling, (3) computation/simulation, and (4) big data have moved us from the sequencing of genomes to gene editing and individualized medicine; yet, unsettled policies regarding data privacy and ethical norms could potentially open doors for serious negative repercussions. The data science revolution has amplified the urgent need for a paradigm shift in undergraduate biology education. It has reaffirmed that data science education interacts and enhances mathematical education in advancing quantitative conceptual and skill development for the new generation of biologists. These connections encourage us to strive to cultivate a broadly skilled workforce of technologically savvy problem-solvers, skilled at handling the unique challenges pertaining to biological data, and capable of collaborating across various disciplines in the sciences, the humanities, and the social sciences. To accomplish this, we suggest development of open curricula that extend beyond the job certification rhetoric and combine data acumen with modeling, experimental, and computational methods through engaging projects, while also providing awareness and deep exploration of their societal implications. This process would benefit from embracing the pedagogy of experiential learning and involve students in open-ended explorations derived from authentic inquiries and ongoing research. On this foundation, we encourage development of flexible data science initiatives for the education of life science undergraduates within and across existing models.",pubmed,TRUE,journal article,Bulletin of Mathematical Biology,NA,NA,"United States of America, United States of America, United States of America",call to action,TRUE,no data,biology,"They suggested a development of open curricula that extend beyond the
job certification rhetoric and combine data acumen with modeling, experimental, and
computational methods through engaging projects, while also providing awareness
and deep exploration of their societal implications.",NA,"Mathematical biology education, Data science education, Education
reform, Big data",TRUE,NA
4,3,Rossi_2021_data_science,data science education based on addie model and the edison framework,10.1109/bdee52938.2021.00013,https://doi.org/10.1109/bdee52938.2021.00013,R. Rossi,2021,"Data Science is a recent area that integrates data engineering and computing intelligence to support decision making. It is also a recent professional field which requires experts with knowledge in Statistics, Computer Science, Artificial Intelligence and Machine Learning, and specific Business Models. Organizations that pursue data intelligence consider Data Science professionals immensely relevant. However, universities and higher education institutions are starting to offer undergraduate programs and courses for Data Science education. In this sense, EDISON Data Science Framework (EDSF) is presented as a relevant framework to further the education of Data Science Professionals. Thus, this article addresses the integration of EDSF with ADDIE Model, an instructional design model, capable of enabling the construction of an Instructional System (IS). Based on the Learning Outcomes (LO) of the EDSF Model Curriculum Data Science (MC-DS), the article proposes an integrated approach of these LOs along with the phases of ADDIE Model supporting the construction of a Data Science Instructional System (DSIS). This integrated approach assists the understanding of the development of a DSIS and its learning objects, with its technological needs, such as: hardware environment, programming environments (IDEs, scripts, etc.), database models (SQL and NoSQL), massive data storage and processing tools, visualization tools, among others.",IEEE,TRUE,conference article,NA,2021 International Conference on Big Data Engineering and Education (BDEE),NA,Brazil,NA,NA,NA,NA,NA,NA,"Data Science, EDISON Framework, Instructional
Design, Professional Education",FALSE,practitioner
3,4,Hagen_2020_teaching_undergraduate,teaching undergraduate data science for information schools,10.3233/efi-200372,https://doi.org/10.3233/efi-200372,Hagen L.,2020,"Using the Conway model of data science education as a guide, this paper introduces a model for undergraduate data science education for information schools. The core idea of the suggested model is that data science programs in information schools are unique due to their particular substantive expertise, which includes data management, information behavior, and ethics. This paper also suggests that, to create a data science program within an information school, it may be useful to expand curriculums by adding programming, statistics, and machine learning requirements.",Scopus,FALSE,journal article,Education for Information,NA,NA,United States of America,course example,TRUE,no data,information science,NA,NA,"Data science, data science education, iSchools, information science, information science education, Conway, data science curriculum",TRUE,NA
4,3,Shen_2018_hess_opinions,hess opinions: incubating deep-learning-powered hydrologic science advances as a community,10.5194/hess-22-5639-2018,https://doi.org/10.5194/hess-22-5639-2018,"Shen C., Laloy E., Elshorbagy A., Albert A., Bales J., Chang F.-J., Ganguly S., Hsu K.-L., Kifer D., Fang Z., Fang K., Li D., Li X., Tsai W.-P.",2018,"Recently, deep learning (DL) has emerged as a revolutionary and versatile tool transforming industry applications and generating new and improved capabilities for scientific discovery and model building. The adoption of DL in hydrology has so far been gradual, but the field is now ripe for breakthroughs. This paper suggests that DL-based methods can open up a complementary avenue toward knowledge discovery in hydrologic sciences. In the new avenue, machine-learning algorithms present competing hypotheses that are consistent with data. Interrogative methods are then invoked to interpret DL models for scientists to further evaluate. However, hydrology presents many challenges for DL methods, such as data limitations, heterogeneity and co-evolution, and the general inexperience of the hydrologic field with DL. The roadmap toward DL-powered scientific advances will require the coordinated effort from a large community involving scientists and citizens. Integrating process-based models with DL models will help alleviate data limitations. The sharing of data and baseline models will improve the efficiency of the community as a whole. Open competitions could serve as the organizing events to greatly propel growth and nurture data science education in hydrology, which demands a grassroots collaboration. The area of hydrologic DL presents numerous research opportunities that could, in turn, stimulate advances in machine learning as well.",Scopus,"All Open Access, Gold, Green",journal article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,not data science education
3,4,Perach_2022_blendedlearning_program,a blended-learning program for implementing a rigorous machine-learning curriculum in high-schools,10.1145/3491140.3528291,https://doi.org/10.1145/3491140.3528291,"Perach S., Alexandron G.",2022,"AI, and, more specifically, deep learning, is profoundly impacting our industries and societies [1]. In recent years, machine learning (ML) 's surging impact has sparked discourse about the importance of AI education for young people, and in recent years, several initiatives and projects pursuing the mission of K-12 AI education have emerged. In 2020 Israel's Ministry of Education (MoE) approved a new comprehensive and rigorous ML curriculum targeting 11 and 12th-grade pupils majoring in computer science (CS). The curriculum is meant to be taught by the existing CS teacher workforce. However, since ML theory and practice are fundamentally different from traditional CS [2], implementing this thorough ML curriculum poses substantial challenges in developing an effective teaching workforce to deliver it. In this research, we suggest a solution for this challenge in the form of a blended-learning (BL) program. The online component of this program is based mainly on Coursera's Deep Learning Specialization MOOCs series [3]. The BL program, enhanced with pedagogical training, is also used for the professional development (PD) of the teachers who deliver the program. Out of fourteen CS teachers who participated in the PD in the summer of 2021, ten teach the BL program this year to 273 high-school pupils. Initial results demonstrate the achievement of the curriculum learning goals and provide compelling preliminary evidence that this program enables CS teachers who are new to machine learning to teach this thorough curriculum effectively",Scopus,NA,conference article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,K-12
3,2,Pieterman_2022_integration,integration of philosophy of science in biomedical data science education to foster better scientific practice,10.1007/s11191-022-00363-x,https://doi.org/10.1007/s11191-022-00363-x,"Pieterman-Bos A., van Mil M.H.W.",2022,"Biomedical data science education faces the challenge of preparing students for conducting rigorous research with increasingly complex and large datasets. At the same time, philosophers of science face the challenge of making their expertise accessible for scientists in such a way that it can improve everyday research practice. Here, we investigate the possibility of approaching these challenges together. In current and proposed approaches to biomedical data science education, we identify a dominant focus on only one aspect of conducting scientific research: understanding and using data, research methods, and statistical methods. We argue that this approach cannot solve biomedical data scienceís challenge and we propose to shift the focus to four other aspects of conducting research: making and justifying decisions in research design and implementation, explaining their epistemic and non-epistemic effects, balancing varying responsibilities, and reporting scientific research. Attending to these aspects requires learning on different dimensions than solely learning to apply techniques (first dimension). It also requires learning to make choices (second dimension) and to understand the rationale behind choices (third dimension). This could be fostered by integrating philosophical training in biomedical data science education. Furthermore, philosophical training fosters a fourth dimension of learning, namely, understanding the nature of science. In this article, we explain how we identified the five aspects of conducting research and the four dimensions of learning, and why attending to the fourth dimension is essential. We discuss educational approaches to attend to all aspects and dimensions, and present initial design principles to implement these approaches.",Scopus,TRUE,journal article,Science& Education,NA,NA,"Netherlands, Netherlands",program example,TRUE,no data,biomedical,NA,NA,NA,TRUE,NA
2,3,Shao_2021_exploring_potential,exploring potential roles of academic libraries in undergraduate data science education curriculum development,10.1016/j.acalib.2021.102320,https://doi.org/10.1016/j.acalib.2021.102320,"Shao G,Quintana JP,Zakharov W,Purzer S,Kim E",2021,"Undergraduate data science education is receiving increasing interest in many higher education institutions in the U.S., with the proliferation of data and data related work and research. As an emerging interdisciplinary study field, data science curriculum is typically a collection of individual data science related courses from different schools and departments, most of which are teaching data science in a siloed fashion. Therefore, it is necessary to map the landscape of existing curricula and explore how academic libraries can collaborate and contribute to undergraduate data science education. In this study, we analyzed teaching content and topics of over 100 data science related courses at Purdue University to map the landscape and explore roles of academic libraries to support data science education curriculum. Our results indicate most existing courses focused on ‚Äòhard-core‚Äô scientific analytic principles, such as computer science, statistics, and domain-specific skills. Courses of data-oriented skills, such as data management, data ethics, and data communications were limited across disciplines. In addition, data science courses were more likely targeting STEM students at upper levels (3rd and 4th year students). Academic libraries can enrich data science education efforts, by supporting credit courses, certificate programs, and other co-curricular activities to provide learning opportunities to all students, particularly 1st and 2nd year students and non-STEM majors.",science direct,FALSE,journal article,The Journal of Academic Librarianship,NA,NA,"United States of America, United States of America, United States of America, United States of America, United States of America",pedagogical approach,TRUE,mixed,interdisciplinary,NA,NA,"Data science, Libraries, Curriculum, Education, Data management, College, Data ethics",TRUE,NA
3,2,Davis_2017_scaling_data,scaling data warehousing course projects,10.1109/csci.2016.0054,https://doi.org/10.1109/csci.2016.0054,K. C. Davis; D. Aggarwal; S. Baskin,2017,"In this paper, we discuss the evolution of assignments in a data warehousing course to address the burgeoning interest and enrollment of students in data science programs. We focus on our experience incorporating the Teradata University Network (TUN) Data Challenge competition project as a class assignment. Students worked in small teams to answer questions posed by a non-profit organization, Hire Heroes USA, using their data about activities to help veterans and their spouses find employment. Students had free access to cutting edge industry visualization and analytics tools via TUN and its partner organizations. Course learning objectives were met successfully and students were enthusiastic about using real-world data to help a humanitarian organization better serve its clientele.",IEEE,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,graduate students
3,2,Danyluk_2019_acm_task,acm task force on data science education draft report and opportunity for feedback,10.1145/3287324.3287522,https://doi.org/10.1145/3287324.3287522,"Danyluk A., Cassel L., Leidig P., Servin C.",2019,"The ACM Data Science Task Force was established by the ACM Education Council and tasked with articulating the role of computing discipline-specific contributions to this emerging field. This special session seeks to introduce the work of the ACM Data Science Task Force as well as to engage the SIGCSE community in this effort. Members of the task force will introduce key components of a draft report, including a summary of data science curricular efforts to date, results of ACM academic and industry surveys on data science, as well as the initial articulation of computing competencies for undergraduate programs in data science. This session should be of interest to all SIGCSE attendees, but especially faculty developing college-level curricula in Data Science.",Scopus,TRUE,conference article,NA,"Proceedings of the 50th ACM Technical Symposium on Computer
Science Education (SIGCSE í19)",NA,"United States of America, United States of America, United States of America, United States of America",guidelines,FALSE,no data,nonspecific,NA,NA,"Data Science, Curriculum",TRUE,NA
3,2,Huppenkothen_2018_hack_weeks,hack weeks as a model for data science education and collaboration,10.1073/pnas.1717196115,https://doi.org/10.1073/pnas.1717196115,"Huppenkothen D, Arendt A, Hogg DW, Ram K, VanderPlas JT, Rokem A.",2018,"Across many scientific disciplines, methods for recording, storing, and analyzing data are rapidly increasing in complexity. Skillfully using data science tools that manage this complexity requires training in new programming languages and frameworks as well as immersion in new modes of interaction that foster data sharing, collaborative software development, and exchange across disciplines. Learning these skills from traditional university curricula can be challenging because most courses are not designed to evolve on time scales that can keep pace with rapidly shifting data science methods. Here, we present the concept of a hack week as an effective model offering opportunities for networking and community building, education in state-of-the-art data science methods, and immersion in collaborative project work. We find that hack weeks are successful at cultivating collaboration and facilitating the exchange of knowledge. Participants self-report that these events help them in both their day-to-day research as well as their careers. Based on our results, we conclude that hack weeks present an effective, easy-to-implement, fairly low-cost tool to positively impact data analysis literacy in academic disciplines, foster collaboration, and cultivate best practices.",pubmed,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,participants are not specified
2,3,Jiang_2019_data_wrangling,data wrangling practices and process in modeling family migration narratives with big data visualization technologies,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073350469&partnerID=40&md5=f61f1a050269ba4fb3cd50b42f04a8e5,"Jiang S., Kahn J.B.",2019,"Big data technologies are powerful tools for telling evidence-based narratives about oneself and the world. In this paper, we examine the sociotechnical practices of data wrangling‚Äîstrategies for selecting and managing datasets to produce a model and story in a big data interface‚Äîfor youth assembling models and stories about family migration using interactive data visualization tools. Through interaction analysis of video data, we identified ten data wrangling practices and developed a conceptual model of the data wrangling process that contains four interrelated recursive stages. These data wrangling practices and the process of data wrangling are important to understand for supporting future data science education opportunities that facilitate learning and discussion about scientific and socioeconomic issues. This study also sheds light on how the family migration modeling context positioned the youth as having agency and authority over big data.",Scopus,NA,conference article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,K-12
